d,q,gamma,v,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,concurrence,diqkd_rate_raw,chsh_valid,entangled,chsh_violating,shared_p,p
0.027,0.027,0.027,0.8,1,6.473500231514621e-01,-6.473500231514621e-01,7.045621782271995e-01,1.477189108863999e-01,1.911892570327369e+00,1.913603841407572e+00,4.996311122650618e-01,,False,True,False,True,0.027
0.027,0.027,0.027,0.8,2,6.473500231514621e-01,-6.473500231514621e-01,7.045106350111996e-01,1.477446824943998e-01,1.911819677212254e+00,1.913527932712854e+00,4.996053406570619e-01,,False,True,False,True,0.027
0.027,0.027,0.027,0.85,1,6.878093995984280e-01,-6.878093995984280e-01,7.485517518663996e-01,1.257241240667998e-01,2.031321420867395e+00,2.033136980528568e+00,5.620852755316278e-01,-5.227019813645630e-01,True,True,True,True,0.027
0.027,0.027,0.027,0.85,2,6.878093995984279e-01,-6.878093995984279e-01,7.485002086503993e-01,1.257498956747999e-01,2.031248527752278e+00,2.033061073874212e+00,5.620595039236276e-01,-5.228280574094282e-01,True,True,True,True,0.027
0.027,0.027,0.027,0.9,1,7.282687760453946e-01,-7.282687760453946e-01,7.925413255055989e-01,1.037293372472000e-01,2.150750271407419e+00,2.152670121311511e+00,6.245394387981941e-01,-3.647222450246730e-01,True,True,True,True,0.027
0.027,0.027,0.027,0.9,2,7.282687760453943e-01,-7.282687760453943e-01,7.924897822895989e-01,1.037551088551999e-01,2.150677378292303e+00,2.152594216470975e+00,6.245136671901937e-01,-3.648622212949002e-01,True,True,True,True,0.027
0.027,0.027,0.027,0.95,1,7.687281524923607e-01,-7.687281524923607e-01,8.365308991447991e-01,8.173455042759997e-02,2.270179121947443e+00,2.272203263494113e+00,6.869936020647602e-01,-1.888308821472757e-01,True,True,True,True,0.027
0.027,0.027,0.027,0.95,2,7.687281524923608e-01,-7.687281524923608e-01,8.364793559287993e-01,8.176032203559994e-02,2.270106228832328e+00,2.272127360276600e+00,6.869678304567605e-01,-1.889874941835085e-01,True,True,True,True,0.027
0.027,0.027,0.027,1.0,1,8.091875289393272e-01,-8.091875289393272e-01,8.805204727839991e-01,5.973976360799994e-02,2.389607972487469e+00,2.391736406866519e+00,7.494477653313267e-01,8.929722500610637e-03,True,True,True,True,0.027
0.027,0.027,0.027,1.0,2,8.091875289393272e-01,-8.091875289393272e-01,8.804689295679993e-01,5.976553521599994e-02,2.389535079372354e+00,2.391660505109831e+00,7.494219937233269e-01,8.752119989689167e-03,True,True,True,True,0.027
0.028,0.028,0.028,0.5,1,4.013581869711358e-01,-4.013581869711358e-01,4.385624734720004e-01,2.807187632639999e-01,1.187827189316050e+00,1.188991904743907e+00,1.206394237071360e-01,,False,True,False,True,0.028
0.028,0.028,0.028,0.5,2,4.013581869711359e-01,-4.013581869711359e-01,4.385050275271112e-01,2.807474862364444e-01,1.187745948481685e+00,1.188907150984146e+00,1.206107007346915e-01,,False,True,False,True,0.028
0.028,0.028,0.028,0.6,1,4.816298243653630e-01,-4.816298243653630e-01,5.261181681663998e-01,2.369409159168000e-01,1.425170878492679e+00,1.426558957201529e+00,2.446889084485629e-01,,False,True,False,True,0.028
0.028,0.028,0.028,0.6,2,4.816298243653628e-01,-4.816298243653628e-01,5.260607222215106e-01,2.369696388892445e-01,1.425089637658314e+00,1.426474214533761e+00,2.446601854761181e-01,,False,True,False,True,0.028
0.028,0.028,0.028,0.7,1,5.619014617595902e-01,-5.619014617595902e-01,6.136738628608001e-01,1.931630685696001e-01,1.662514567669310e+00,1.664126032109420e+00,3.687383931899902e-01,,False,True,False,True,0.028
0.028,0.028,0.028,0.7,2,5.619014617595900e-01,-5.619014617595900e-01,6.136164169159110e-01,1.931917915420445e-01,1.662433326834944e+00,1.664041297367689e+00,3.687096702175455e-01,,False,True,False,True,0.028
0.028,0.028,0.028,0.8,1,6.421730991538174e-01,-6.421730991538174e-01,7.012295575551999e-01,1.493852212224000e-01,1.899858256845939e+00,1.901693121053847e+00,4.927878779314173e-01,,False,True,False,True,0.028
0.028,0.028,0.028,0.8,2,6.421730991538175e-01,-6.421730991538175e-01,7.011721116103107e-01,1.494139441948444e-01,1.899777016011574e+00,1.901608392258386e+00,4.927591549589728e-01,,False,True,False,True,0.028
0.028,0.028,0.028,0.85,1,6.823089178509308e-01,-6.823089178509308e-01,7.450074049023996e-01,1.274962975488000e-01,2.018530101434254e+00,2.020476669242500e+00,5.548126203021306e-01,-5.370610290391271e-01,True,True,True,True,0.028
0.028,0.028,0.028,0.85,2,6.823089178509308e-01,-6.823089178509308e-01,7.449499589575111e-01,1.275250205212444e-01,2.018448860599889e+00,2.020391942895938e+00,5.547838973296864e-01,-5.372002364727243e-01,True,True,True,True,0.028
0.028,0.028,0.028,0.9,1,7.224447365480446e-01,-7.224447365480446e-01,7.887852522496003e-01,1.056073738751999e-01,2.137201946022570e+00,2.139260219358495e+00,6.168373626728447e-01,-3.815876287350054e-01,True,True,True,True,0.028
0.028,0.028,0.028,0.9,2,7.224447365480445e-01,-7.224447365480445e-01,7.887278063047111e-01,1.056360968476444e-01,2.137120705188204e+00,2.139175495188943e+00,6.168086397004000e-01,-3.817420162833527e-01,True,True,True,True,0.028
0.028,0.028,0.028,0.95,1,7.625805552451582e-01,-7.625805552451582e-01,8.325630995967999e-01,8.371845020160000e-02,2.255873790610884e+00,2.258043771097668e+00,6.788621050435582e-01,-2.087150272790611e-01,True,True,True,True,0.028
0.028,0.028,0.028,0.95,2,7.625805552451581e-01,-7.625805552451581e-01,8.325056536519108e-01,8.374717317404440e-02,2.255792549776518e+00,2.257959048876138e+00,6.788333820711134e-01,-2.088874945669525e-01,True,True,True,True,0.028
0.028,0.028,0.028,1.0,1,8.027163739422717e-01,-8.027163739422717e-01,8.763409469439998e-01,6.182952652799997e-02,2.374545635199198e+00,2.376827324216663e+00,7.408868474142716e-01,-1.472778504480887e-02,True,True,True,True,0.028
0.028,0.028,0.028,1.0,2,8.027163739422718e-01,-8.027163739422718e-01,8.762835009991106e-01,6.185824950044442e-02,2.374464394364833e+00,2.376742603748490e+00,7.408581244418271e-01,-1.492289094605437e-02,True,True,True,True,0.028
0.029,0.029,0.029,0.5,1,3.981429614572479e-01,-3.981429614572479e-01,4.365098073608890e-01,2.817450963195556e-01,1.180377265534865e+00,1.181623678977682e+00,1.163978651376924e-01,,False,True,False,True,0.029
0.029,0.029,0.029,0.5,2,3.981429614572478e-01,-3.981429614572478e-01,4.364460274160000e-01,2.817769862919999e-01,1.180287067071795e+00,1.181529436967451e+00,1.163659751652478e-01,,False,True,False,True,0.029
0.029,0.029,0.029,0.6,1,4.777715537486976e-01,-4.777715537486976e-01,5.236435688330666e-01,2.381782155834667e-01,1.416214847920646e+00,1.417699890317658e+00,2.395933381652309e-01,,False,True,False,True,0.029
0.029,0.029,0.029,0.6,2,4.777715537486975e-01,-4.777715537486975e-01,5.235797888881777e-01,2.382101055559111e-01,1.416124649457577e+00,1.417605661534453e+00,2.395614481927863e-01,,False,True,False,True,0.029
0.029,0.029,0.029,0.7,1,5.574001460401471e-01,-5.574001460401471e-01,6.107773303052445e-01,1.946113348473778e-01,1.652052430306428e+00,1.653776127558236e+00,3.627888111927693e-01,,False,True,False,True,0.029
0.029,0.029,0.029,0.7,2,5.574001460401469e-01,-5.574001460401469e-01,6.107135503603551e-01,1.946432248198222e-01,1.651962231843358e+00,1.653681908227005e+00,3.627569212203244e-01,,False,True,False,True,0.029
0.029,0.029,0.029,0.8,1,6.370287383315968e-01,-6.370287383315968e-01,6.979110917774217e-01,1.510444541112889e-01,1.887890012692209e+00,1.889852380993075e+00,4.859842842203076e-01,,False,True,False,True,0.029
0.029,0.029,0.029,0.8,2,6.370287383315967e-01,-6.370287383315967e-01,6.978473118325332e-01,1.510763440837333e-01,1.887799814229140e+00,1.889758168753070e+00,4.859523942478633e-01,,False,True,False,True,0.029
0.029,0.029,0.029,0.85,1,6.768430344773213e-01,-6.768430344773213e-01,7.414779725135109e-01,1.292610137432445e-01,2.005808803885100e+00,2.007890511998316e+00,5.475820207340767e-01,-5.512076946153741e-01,True,True,True,True,0.029
0.029,0.029,0.029,0.85,2,6.768430344773213e-01,-6.768430344773213e-01,7.414141925686224e-01,1.292929037156889e-01,2.005718605422032e+00,2.007796302678786e+00,5.475501307616325e-01,-5.513608257322258e-01,True,True,True,True,0.029
0.029,0.029,0.029,0.9,1,7.166573306230463e-01,-7.166573306230463e-01,7.850448532496000e-01,1.074775733752000e-01,2.123727595077991e+00,2.125928645227244e+00,6.091797572478463e-01,-3.981857800787520e-01,True,True,True,True,0.029
0.029,0.029,0.029,0.9,2,7.166573306230462e-01,-7.166573306230462e-01,7.849810733047107e-01,1.075094633476444e-01,2.123637396614921e+00,2.125834438503964e+00,6.091478672754015e-01,-3.983554315913338e-01,True,True,True,True,0.029
0.029,0.029,0.029,0.95,1,7.564716267687709e-01,-7.564716267687709e-01,8.286117339856889e-01,8.569413300715556e-02,2.241646386270882e+00,2.243966780328943e+00,6.707774937616153e-01,-2.282544386954625e-01,True,True,True,True,0.029
0.029,0.029,0.029,0.95,2,7.564716267687708e-01,-7.564716267687708e-01,8.285479540407995e-01,8.572602297959997e-02,2.241556187807812e+00,2.243872575928843e+00,6.707456037891706e-01,-2.284436751962138e-01,True,True,True,True,0.029
0.029,0.029,0.029,1.0,1,7.962859229144957e-01,-7.962859229144957e-01,8.721786147217777e-01,6.391069263911109e-02,2.359565177463773e+00,2.362004917022646e+00,7.323752302753845e-01,-3.792121855130648e-02,True,True,True,True,0.029
0.029,0.029,0.029,1.0,2,7.962859229144956e-01,-7.962859229144956e-01,8.721148347768886e-01,6.394258261155553e-02,2.359474979000703e+00,2.361910714713585e+00,7.323433403029399e-01,-3.813480171419159e-02,True,True,True,True,0.029
0.03,0.03,0.03,0.5,1,3.949479935999998e-01,-3.949479935999998e-01,4.344667200000006e-01,2.827666399999999e-01,1.172969536804917e+00,1.174300214487291e+00,1.121813536000001e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.5,2,3.949479935999998e-01,-3.949479935999998e-01,4.343961599999996e-01,2.828019200000000e-01,1.172869749895954e+00,1.174195795378966e+00,1.121460735999996e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.6,1,4.739375923199997e-01,-4.739375923199997e-01,5.211800639999997e-01,2.394099679999999e-01,1.407308885724672e+00,1.408893893130525e+00,2.345276243199996e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.6,2,4.739375923199998e-01,-4.739375923199998e-01,5.211095039999998e-01,2.394452479999999e-01,1.407209098815711e+00,1.408789489701288e+00,2.344923443199997e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.7,1,5.529271910399999e-01,-5.529271910399999e-01,6.078934079999996e-01,1.960532959999999e-01,1.641648234644428e+00,1.643487601512392e+00,3.568738950399997e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.7,2,5.529271910399997e-01,-5.529271910399997e-01,6.078228479999996e-01,1.960885760000000e-01,1.641548447735467e+00,1.643383209287736e+00,3.568386150399995e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.8,1,6.319167897599999e-01,-6.319167897599999e-01,6.946067519999997e-01,1.526966240000000e-01,1.875987583564184e+00,1.878081328488809e+00,4.792201657599997e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.8,2,6.319167897599999e-01,-6.319167897599999e-01,6.945361919999995e-01,1.527319040000000e-01,1.875887796655223e+00,1.877976944670455e+00,4.791848857599996e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.85,1,6.714115891199998e-01,-6.714115891199998e-01,7.379634240000003e-01,1.310182880000000e-01,1.993157258024063e+00,1.995378196900475e+00,5.403933011199999e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.85,2,6.714115891199998e-01,-6.714115891199998e-01,7.378928639999993e-01,1.310535680000001e-01,1.993057471115100e+00,1.995273816544251e+00,5.403580211199994e-01,,False,True,False,True,0.03
0.03,0.03,0.03,0.9,1,7.109063884799997e-01,-7.109063884799997e-01,7.813200959999994e-01,1.093399520000000e-01,2.110326932483939e+00,2.112675067865501e+00,6.015664364799993e-01,-4.145228435731466e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.9,2,7.109063884799997e-01,-7.109063884799997e-01,7.812495359999996e-01,1.093752320000000e-01,2.110227145574979e+00,2.112570690587078e+00,6.015311564799994e-01,-4.147086247037692e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.95,1,7.504011878399999e-01,-7.504011878399999e-01,8.246767679999996e-01,8.766161600000003e-02,2.227496606943818e+00,2.229971940980969e+00,6.627395718399997e-01,-2.474586251447288e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.95,2,7.504011878399999e-01,-7.504011878399999e-01,8.246062079999995e-01,8.769689600000000e-02,2.227396820034857e+00,2.229867566456646e+00,6.627042918399997e-01,-2.476655575903799e-01,True,True,True,True,0.03
0.03,0.03,0.03,1.0,1,7.898959871999996e-01,-7.898959871999996e-01,8.680334399999997e-01,6.598327999999998e-02,2.344666281403696e+00,2.347268815924495e+00,7.239127071999996e-01,-6.066680485591258e-02,True,True,True,True,0.03
0.03,0.03,0.03,1.0,2,7.898959871999996e-01,-7.898959871999996e-01,8.679628799999998e-01,6.601855999999998e-02,2.344566494494735e+00,2.347164443879087e+00,7.238774271999995e-01,-6.089985156765110e-02,True,True,True,True,0.03
0.031,0.031,0.031,0.5,1,3.917731893576850e-01,-3.917731893576850e-01,4.324331933519997e-01,2.837834033239995e-01,1.165603844622506e+00,1.167021334187341e+00,1.079897860336848e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.5,2,3.917731893576849e-01,-3.917731893576849e-01,4.323553925004440e-01,2.838223037497777e-01,1.165493817603071e+00,1.166906024191675e+00,1.079508856079069e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.6,1,4.701278272292221e-01,-4.701278272292221e-01,5.187276320223994e-01,2.406361839887997e-01,1.398452801700318e+00,1.400140750294534e+00,2.294916432404218e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.6,2,4.701278272292220e-01,-4.701278272292220e-01,5.186498311708437e-01,2.406750844145777e-01,1.398342774680884e+00,1.400025458781109e+00,2.294527428146438e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.7,1,5.484824651007590e-01,-5.484824651007590e-01,6.050220706927989e-01,1.974889646535999e-01,1.631301758778131e+00,1.633260200394790e+00,3.509935004471585e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.7,2,5.484824651007590e-01,-5.484824651007590e-01,6.049442698412437e-01,1.975278650793777e-01,1.631191731758697e+00,1.633144922089599e+00,3.509546000213809e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.8,1,6.268371029722959e-01,-6.268371029722959e-01,6.913165093631994e-01,1.543417453183998e-01,1.864150715855944e+00,1.866379671750439e+00,4.724953576538956e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.8,2,6.268371029722958e-01,-6.268371029722958e-01,6.912387085116436e-01,1.543806457441777e-01,1.864040688836510e+00,1.866264403355050e+00,4.724564572281176e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.85,1,6.660144219080644e-01,-6.660144219080644e-01,7.344637286983993e-01,1.327681356507999e-01,1.980575194394851e+00,1.982939413056374e+00,5.332462862572640e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.85,2,6.660144219080644e-01,-6.660144219080644e-01,7.343859278468438e-01,1.328070360765777e-01,1.980465167375417e+00,1.982824148742397e+00,5.332073858314863e-01,,False,True,False,True,0.031
0.031,0.031,0.031,0.9,1,7.051917408438330e-01,-7.051917408438330e-01,7.776109480335993e-01,1.111945259831999e-01,2.096999672933757e+00,2.099499157281154e+00,5.939972148606326e-01,-4.306047262578527e-01,True,True,True,True,0.031
0.031,0.031,0.031,0.9,2,7.051917408438328e-01,-7.051917408438328e-01,7.775331471820437e-01,1.112334264089777e-01,2.096889645914323e+00,2.099383896595541e+00,5.939583144348547e-01,-4.308075149207644e-01,True,True,True,True,0.031
0.031,0.031,0.031,0.95,1,7.443690597796018e-01,-7.443690597796018e-01,8.207581673687990e-01,8.962091631559997e-02,2.213424151472664e+00,2.216058903964205e+00,6.547481434640012e-01,-2.663366341938926e-01,True,True,True,True,0.031
0.031,0.031,0.031,0.95,2,7.443690597796013e-01,-7.443690597796013e-01,8.206803665172436e-01,8.965981674137774e-02,2.213314124453230e+00,2.215943646525376e+00,6.547092430382231e-01,-2.665622013606042e-01,True,True,True,True,0.031
0.031,0.031,0.031,1.0,1,7.835463787153699e-01,-7.835463787153699e-01,8.639053867039992e-01,6.804730664799993e-02,2.329848630011571e+00,2.332618652737010e+00,7.154990720673695e-01,-8.297973462782726e-02,True,True,True,True,0.031
0.031,0.031,0.031,1.0,2,7.835463787153698e-01,-7.835463787153698e-01,8.638275858524437e-01,6.808620707377772e-02,2.329738602992136e+00,2.332503398220573e+00,7.154601716415916e-01,-8.323324286104006e-02,True,True,True,True,0.031
0.032,0.032,0.032,0.5,1,3.886184549744640e-01,-3.886184549744640e-01,4.304092094008889e-01,2.847953952995554e-01,1.158280030918383e+00,1.159786861598005e+00,1.038230596749084e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.5,2,3.886184549744638e-01,-3.886184549744638e-01,4.303236922026661e-01,2.848381538986667e-01,1.158159091336840e+00,1.159659921904132e+00,1.037803010757969e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.6,1,4.663421459693568e-01,-4.663421459693568e-01,5.162862512810662e-01,2.418568743594665e-01,1.389646406164486e+00,1.391440247181547e+00,2.244852716098899e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.6,2,4.663421459693567e-01,-4.663421459693567e-01,5.162007340828441e-01,2.418996329585777e-01,1.389525466582944e+00,1.391313329160577e+00,2.244425130107788e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.7,1,5.440658369642493e-01,-5.440658369642493e-01,6.021632931612440e-01,1.989183534193778e-01,1.621012781410587e+00,1.623093671458802e+00,3.451474835448712e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.7,2,5.440658369642493e-01,-5.440658369642493e-01,6.020777759630225e-01,1.989611120184889e-01,1.620891841829047e+00,1.622966768926818e+00,3.451047249457605e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.8,1,6.217895279591420e-01,-6.217895279591420e-01,6.880403350414218e-01,1.559798324792888e-01,1.852379156656690e+00,1.854747119931518e+00,4.658096954798529e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.8,2,6.217895279591422e-01,-6.217895279591422e-01,6.879548178431996e-01,1.560225910783999e-01,1.852258217075148e+00,1.854620229020834e+00,4.657669368807420e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.85,1,6.606513734565885e-01,-6.606513734565885e-01,7.309788559815107e-01,1.345105720092444e-01,1.968062344279742e+00,1.970573850574614e+00,5.261408014473439e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.85,2,6.606513734565885e-01,-6.606513734565885e-01,7.308933387832888e-01,1.345533306083555e-01,1.967941404698200e+00,1.970446964450310e+00,5.260980428482329e-01,,False,True,False,True,0.032
0.032,0.032,0.032,0.9,1,6.995132189540350e-01,-6.995132189540350e-01,7.739173769215999e-01,1.130413115391999e-01,2.083745531902794e+00,2.086400584540414e+00,5.864719074148349e-01,-4.464371117351755e-01,True,True,True,True,0.032
0.032,0.032,0.032,0.9,2,6.995132189540352e-01,-6.995132189540352e-01,7.738318597233776e-01,1.130840701383111e-01,2.083624592321252e+00,2.086273702671226e+00,5.864291488157241e-01,-4.466577974228934e-01,True,True,True,True,0.032
0.032,0.032,0.032,0.95,1,7.383750644514812e-01,-7.383750644514812e-01,8.168558978616884e-01,9.157205106915549e-02,2.199428719525844e+00,2.202227321304641e+00,6.468030133823254e-01,-2.848970861590420e-01,True,True,True,True,0.032
0.032,0.032,0.032,0.95,2,7.383750644514814e-01,-7.383750644514814e-01,8.167703806634665e-01,9.161480966826663e-02,2.199307779944303e+00,2.202100443243108e+00,6.467602547832146e-01,-2.851422381672636e-01,True,True,True,True,0.032
0.032,0.032,0.032,1.0,1,7.772369099489279e-01,-7.772369099489279e-01,8.597944188017772e-01,7.010279059911106e-02,2.315111907148896e+00,2.318054060447809e+00,7.071341193498165e-01,-1.048742613383092e-01,True,True,True,True,0.032
0.032,0.032,0.032,1.0,2,7.772369099489277e-01,-7.772369099489277e-01,8.597089016035555e-01,7.014554919822220e-02,2.314990967567354e+00,2.317927185813523e+00,7.070913607507054e-01,-1.051492400476465e-01,True,True,True,True,0.032
0.033,0.033,0.033,0.5,1,3.854836969799361e-01,-3.854836969799361e-01,4.283947501520002e-01,2.858026249240000e-01,1.150997938057138e+00,1.152596620843761e+00,9.968107205593618e-02,,False,True,False,True,0.033
0.033,0.033,0.033,0.5,2,3.854836969799361e-01,-3.854836969799361e-01,4.283010264560002e-01,2.858494867720001e-01,1.150865392735139e+00,1.152457287539252e+00,9.963421020793622e-02,,False,True,False,True,0.033
0.033,0.033,0.033,0.6,1,4.625804363759232e-01,-4.625804363759232e-01,5.138559001824001e-01,2.430720499088002e-01,1.380889509954681e+00,1.382792169879486e+00,2.195083864671233e-01,,False,True,False,True,0.033
0.033,0.033,0.033,0.6,2,4.625804363759234e-01,-4.625804363759234e-01,5.137621764864000e-01,2.431189117568000e-01,1.380756964632682e+00,1.382652861864875e+00,2.194615246191234e-01,,False,True,False,True,0.033
0.033,0.033,0.033,0.7,1,5.396771757719105e-01,-5.396771757719105e-01,5.993170502128004e-01,2.003414748936001e-01,1.610781081852224e+00,1.612987762786709e+00,3.393357008783107e-01,,False,True,False,True,0.033
0.033,0.033,0.033,0.7,2,5.396771757719107e-01,-5.396771757719107e-01,5.992233265168003e-01,2.003883367416002e-01,1.610648536530225e+00,1.612848472846728e+00,3.392888390303108e-01,,False,True,False,True,0.033
0.033,0.033,0.033,0.8,1,6.167739151678977e-01,-6.167739151678977e-01,6.847782002431999e-01,1.576108998784000e-01,1.840672653749766e+00,1.843183383128063e+00,4.591630152894977e-01,,False,True,False,True,0.033
0.033,0.033,0.033,0.8,2,6.167739151678977e-01,-6.167739151678977e-01,6.846844765472005e-01,1.576577617264000e-01,1.840540108427768e+00,1.843044106749756e+00,4.591161534414980e-01,,False,True,False,True,0.033
0.033,0.033,0.033,0.85,1,6.553222848658914e-01,-6.553222848658914e-01,7.275087752584004e-01,1.362456123708000e-01,1.955618439698538e+00,1.958281200563219e+00,5.190766724950916e-01,,False,True,False,True,0.033
0.033,0.033,0.033,0.85,2,6.553222848658914e-01,-6.553222848658914e-01,7.274150515624005e-01,1.362924742188001e-01,1.955485894376539e+00,1.958141929770549e+00,5.190298106470916e-01,,False,True,False,True,0.033
0.033,0.033,0.033,0.9,1,6.938706545638850e-01,-6.938706545638850e-01,7.702393502735999e-01,1.148803248632000e-01,2.070564225647309e+00,2.073379021765978e+00,5.789903297006849e-01,-4.620254731030994e-01,True,True,True,True,0.033
0.033,0.033,0.033,0.9,2,6.938706545638851e-01,-6.938706545638851e-01,7.701456265776003e-01,1.149271867112000e-01,2.070431680325310e+00,2.073239755939017e+00,5.789434678526852e-01,-4.622649562279585e-01,True,True,True,True,0.033
0.033,0.033,0.033,0.95,1,7.324190242618783e-01,-7.324190242618783e-01,8.129699252888000e-01,9.351503735560004e-02,2.185510011596080e+00,2.188476846141900e+00,6.389039869062783e-01,-3.031482047421455e-01,True,True,True,True,0.033
0.033,0.033,0.033,0.95,2,7.324190242618787e-01,-7.324190242618787e-01,8.128762015928005e-01,9.356189920359997e-02,2.185377466274082e+00,2.188337584758496e+00,6.388571250582789e-01,-3.034139023820838e-01,True,True,True,True,0.033
0.033,0.033,0.033,1.0,1,7.709673939598721e-01,-7.709673939598721e-01,8.557005003040004e-01,7.214974984800002e-02,2.300455797544852e+00,2.303574673215343e+00,6.988176441118723e-01,-1.263637879104220e-01,True,True,True,True,0.033
0.033,0.033,0.033,1.0,2,7.709673939598722e-01,-7.709673939598722e-01,8.556067766080004e-01,7.219661169600000e-02,2.300323252222853e+00,2.303435415831588e+00,6.987707822638725e-01,-1.266612563546590e-01,True,True,True,True,0.033
0.034,0.034,0.034,0.5,1,3.823688221887145e-01,-3.823688221887145e-01,4.263897976320000e-01,2.868051011840000e-01,1.143757408836600e+00,1.145450436652137e+00,9.556372100471455e-02,,False,True,False,True,0.034
0.034,0.034,0.034,0.5,2,3.823688221887145e-01,-3.823688221887145e-01,4.262873626737774e-01,2.868563186631111e-01,1.143612543929421e+00,1.145297920643095e+00,9.551250352560314e-02,,False,True,False,True,0.034
0.034,0.034,0.034,0.6,1,4.588425866264573e-01,-4.588425866264573e-01,5.114365571583995e-01,2.442817214207999e-01,1.372181924428299e+00,1.374196305190921e+00,2.145608652056571e-01,,False,True,False,True,0.034
0.034,0.034,0.034,0.6,2,4.588425866264574e-01,-4.588425866264574e-01,5.113341222001775e-01,2.443329388999111e-01,1.372037059521120e+00,1.374043818556430e+00,2.145096477265462e-01,,False,True,False,True,0.034
0.034,0.034,0.034,0.7,1,5.353163510642004e-01,-5.353163510642004e-01,5.964833166847996e-01,2.017583416575999e-01,1.600606440019999e+00,1.602942223288150e+00,3.335580094066002e-01,,False,True,False,True,0.034
0.034,0.034,0.034,0.7,2,5.353163510642001e-01,-5.353163510642001e-01,5.963808817265779e-01,2.018095591367110e-01,1.600461575112820e+00,1.602789757648408e+00,3.335067919274890e-01,,False,True,False,True,0.034
0.034,0.034,0.034,0.8,1,6.117901155019432e-01,-6.117901155019432e-01,6.815300762111998e-01,1.592349618943999e-01,1.829030955611698e+00,1.831688172376865e+00,4.525551536075431e-01,,False,True,False,True,0.034
0.034,0.034,0.034,0.8,2,6.117901155019431e-01,-6.117901155019431e-01,6.814276412529779e-01,1.592861793735110e-01,1.828886090704519e+00,1.831535722490258e+00,4.525039361284320e-01,,False,True,False,True,0.034
0.034,0.034,0.034,0.85,1,6.500269977208147e-01,-6.500269977208147e-01,7.240534559743999e-01,1.379732720128000e-01,1.943243213407548e+00,1.946061155127873e+00,5.120537257080147e-01,,False,True,False,True,0.034
0.034,0.034,0.034,0.85,2,6.500269977208147e-01,-6.500269977208147e-01,7.239510210161775e-01,1.380244894919110e-01,1.943098348500369e+00,1.945908711729614e+00,5.120025082289035e-01,,False,True,False,True,0.034
0.034,0.034,0.034,0.9,1,6.882638799396862e-01,-6.882638799396862e-01,7.665768357375998e-01,1.167115821311999e-01,2.057455471203398e+00,2.060434142135197e+00,5.715522978084862e-01,-4.773750848889158e-01,True,True,True,True,0.034
0.034,0.034,0.034,0.9,2,6.882638799396861e-01,-6.882638799396861e-01,7.664744007793773e-01,1.167627996103111e-01,2.057310606296218e+00,2.060281704505222e+00,5.715010803293747e-01,-4.776342761470804e-01,True,True,True,True,0.034
0.034,0.034,0.034,0.95,1,7.265007621585574e-01,-7.265007621585574e-01,8.091002155007999e-01,9.544989224960002e-02,2.171667728999247e+00,2.174807132727319e+00,6.310508699089574e-01,-3.210978447662741e-01,True,True,True,True,0.034
0.034,0.034,0.034,0.95,2,7.265007621585575e-01,-7.265007621585575e-01,8.089977805425771e-01,9.550110972871106e-02,2.171522864092067e+00,2.174654700259129e+00,6.309996524298460e-01,-3.213850588471987e-01,True,True,True,True,0.034
0.034,0.034,0.034,1.0,1,7.647376443774291e-01,-7.647376443774291e-01,8.516235952639999e-01,7.418820236799997e-02,2.285879986795097e+00,2.289180126366923e+00,6.905494420094290e-01,-1.474609429125321e-01,True,True,True,True,0.034
0.034,0.034,0.034,1.0,2,7.647376443774290e-01,-7.647376443774290e-01,8.515211603057774e-01,7.423941984711109e-02,2.285735121887918e+00,2.289027698544897e+00,6.904982245303177e-01,-1.477819300006467e-01,True,True,True,True,0.034
