d,q,gamma,v,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,concurrence,diqkd_rate_raw,chsh_valid,entangled,chsh_violating,shared_p,p
0.03,0.03,0.03,0.9,1,7.109063884799997e-01,-7.109063884799997e-01,7.813200959999994e-01,1.093399520000000e-01,2.110326932483939e+00,2.112675067865501e+00,6.015664364799993e-01,-4.145228435731466e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.9,2,7.109063884799997e-01,-7.109063884799997e-01,7.812495359999996e-01,1.093752320000000e-01,2.110227145574979e+00,2.112570690587078e+00,6.015311564799994e-01,-4.147086247037692e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.92,1,7.267043082239996e-01,-7.267043082239996e-01,7.986627648000000e-01,1.006686176000000e-01,2.157194802267891e+00,2.159593816873258e+00,6.260356906239996e-01,-3.498242357558703e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.92,2,7.267043082239998e-01,-7.267043082239998e-01,7.985922047999995e-01,1.007038976000000e-01,2.157095015358930e+00,2.159489440732366e+00,6.260004106239996e-01,-3.500180166227027e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.94,1,7.425022279679998e-01,-7.425022279679998e-01,8.160054335999999e-01,9.199728320000004e-02,2.204062672051843e+00,2.206512566202302e+00,6.505049447679998e-01,-2.823243208510928e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.94,2,7.425022279679995e-01,-7.425022279679995e-01,8.159348735999997e-01,9.203256319999997e-02,2.203962885142881e+00,2.206408191150577e+00,6.504696647679993e-01,-2.825266978764029e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.96,1,7.583001477119997e-01,-7.583001477119997e-01,8.333481023999999e-01,8.332594880000002e-02,2.250930541835794e+00,2.253431315832565e+00,6.749741989119997e-01,-2.118096410918966e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.96,2,7.583001477119996e-01,-7.583001477119996e-01,8.332775423999996e-01,8.336122879999999e-02,2.250830754926832e+00,2.253326941824664e+00,6.749389189119994e-01,-2.120213222818411e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.98,1,7.740980674559996e-01,-7.740980674559996e-01,8.506907711999995e-01,7.465461440000001e-02,2.297798411619744e+00,2.300350065745615e+00,6.994434530559994e-01,-1.380262030721596e-01,True,True,True,True,0.03
0.03,0.03,0.03,0.98,2,7.740980674559997e-01,-7.740980674559997e-01,8.506202111999996e-01,7.468989440000000e-02,2.297698624710784e+00,2.300245692738970e+00,6.994081730559996e-01,-1.382480422201677e-01,True,True,True,True,0.03
0.03,0.03,0.03,1.0,1,7.898959871999996e-01,-7.898959871999996e-01,8.680334399999997e-01,6.598327999999998e-02,2.344666281403696e+00,2.347268815924495e+00,7.239127071999996e-01,-6.066680485591258e-02,True,True,True,True,0.03
0.03,0.03,0.03,1.0,2,7.898959871999996e-01,-7.898959871999996e-01,8.679628799999998e-01,6.601855999999998e-02,2.344566494494735e+00,2.347164443879087e+00,7.238774271999995e-01,-6.089985156765110e-02,True,True,True,True,0.03
0.035,0.035,0.035,0.5,1,3.792737376999998e-01,-3.792737376999998e-01,4.243943338888879e-01,2.878028330555555e-01,1.136558286487236e+00,1.138348134352442e+00,9.147090464444368e-02,,False,True,False,True,0.035
0.035,0.035,0.035,0.5,2,3.792737376999998e-01,-3.792737376999998e-01,4.242826683333337e-01,2.878586658333332e-01,1.136400367544122e+00,1.138181621283672e+00,9.141507186666670e-02,,False,True,False,True,0.035
0.035,0.035,0.035,0.52,1,3.944446872079999e-01,-3.944446872079999e-01,4.413211072444442e-01,2.793394463777776e-01,1.181951321482171e+00,1.183808989602764e+00,1.151052408302220e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.52,2,3.944446872079999e-01,-3.944446872079999e-01,4.412094416888885e-01,2.793952791555554e-01,1.181793402539054e+00,1.183642484371083e+00,1.150494080524442e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.54,1,4.096156367159998e-01,-4.096156367159998e-01,4.582478806000001e-01,2.708760596999999e-01,1.227344356477104e+00,1.229269848188990e+00,1.387395770159998e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.54,2,4.096156367159998e-01,-4.096156367159998e-01,4.581362150444445e-01,2.709318924777778e-01,1.227186437533988e+00,1.229103350215113e+00,1.386837442382221e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.56,1,4.247865862240000e-01,-4.247865862240000e-01,4.751746539555558e-01,2.624126730222222e-01,1.272737391472038e+00,1.274730709754216e+00,1.623739132017779e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.56,2,4.247865862240000e-01,-4.247865862240000e-01,4.750629883999993e-01,2.624685058000000e-01,1.272579472528920e+00,1.274564218520789e+00,1.623180804239996e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.58,1,4.399575357319997e-01,-4.399575357319997e-01,4.921014273111105e-01,2.539492863444445e-01,1.318130426466970e+00,1.320191573990693e+00,1.860082493875549e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.58,2,4.399575357319999e-01,-4.399575357319999e-01,4.919897617555554e-01,2.540051191222222e-01,1.317972507523854e+00,1.320025089033784e+00,1.859524166097776e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.6,1,4.551284852399999e-01,-4.551284852399999e-01,5.090282006666663e-01,2.454858996666666e-01,1.363523461461904e+00,1.365652440631657e+00,2.096425855733330e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.6,2,4.551284852399998e-01,-4.551284852399998e-01,5.089165351111113e-01,2.455417324444444e-01,1.363365542518788e+00,1.365485961533630e+00,2.095867527955555e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.62,1,4.702994347479998e-01,-4.702994347479998e-01,5.259549740222220e-01,2.370225129888889e-01,1.408916496456837e+00,1.411113309444715e+00,2.332769217591108e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.62,2,4.702994347479999e-01,-4.702994347479999e-01,5.258433084666664e-01,2.370783457666666e-01,1.408758577513720e+00,1.410946835828279e+00,2.332210889813331e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.64,1,4.854703842560001e-01,-4.854703842560001e-01,5.428817473777779e-01,2.285591263111110e-01,1.454309531451771e+00,1.456574180226490e+00,2.569112579448891e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.64,2,4.854703842559999e-01,-4.854703842559999e-01,5.427700818222216e-01,2.286149590888888e-01,1.454151612508653e+00,1.456407711749659e+00,2.568554251671107e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.66,1,5.006413337639998e-01,-5.006413337639998e-01,5.598085207333330e-01,2.200957396333332e-01,1.499702566446703e+00,1.502035052798222e+00,2.805455941306663e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.66,2,5.006413337639997e-01,-5.006413337639997e-01,5.596968551777775e-01,2.201515724111110e-01,1.499544647503587e+00,1.501868589150050e+00,2.804897613528884e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.68,1,5.158122832719999e-01,-5.158122832719999e-01,5.767352940888887e-01,2.116323529555555e-01,1.545095601441637e+00,1.547495927002163e+00,3.041799303164442e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.68,2,5.158122832720000e-01,-5.158122832720000e-01,5.766236285333333e-01,2.116881857333332e-01,1.544937682498521e+00,1.547329467899092e+00,3.041240975386666e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.7,1,5.309832327799998e-01,-5.309832327799998e-01,5.936620674444445e-01,2.031689662777777e-01,1.590488636436570e+00,1.592956802698569e+00,3.278142665022221e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.7,2,5.309832327799998e-01,-5.309832327799998e-01,5.935504018888887e-01,2.032247990555556e-01,1.590330717493453e+00,1.592790347881303e+00,3.277584337244442e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.72,1,5.461541822879997e-01,-5.461541822879997e-01,6.105888408000001e-01,1.947055796000000e-01,1.635881671431503e+00,1.638417679763206e+00,3.514486026879998e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.72,2,5.461541822879998e-01,-5.461541822879998e-01,6.104771752444440e-01,1.947614123777777e-01,1.635723752488386e+00,1.638251228994026e+00,3.513927699102218e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.74,1,5.613251317959997e-01,-5.613251317959997e-01,6.275156141555553e-01,1.862421929222221e-01,1.681274706426436e+00,1.683878558085256e+00,3.750829388737774e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.74,2,5.613251317959997e-01,-5.613251317959997e-01,6.274039486000000e-01,1.862980257000000e-01,1.681116787483320e+00,1.683712111145689e+00,3.750271060959998e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.76,1,5.764960813039999e-01,-5.764960813039999e-01,6.444423875111107e-01,1.777788062444444e-01,1.726667741421369e+00,1.729339437565556e+00,3.987172750595552e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.76,2,5.764960813039999e-01,-5.764960813039999e-01,6.443307219555556e-01,1.778346390222221e-01,1.726509822478254e+00,1.729172994254347e+00,3.986614422817777e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.78,1,5.916670308119998e-01,-5.916670308119998e-01,6.613691608666665e-01,1.693154195666666e-01,1.772060776416303e+00,1.774800318115102e+00,4.223516112453330e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.78,2,5.916670308119998e-01,-5.916670308119998e-01,6.612574953111104e-01,1.693712523444444e-01,1.771902857473185e+00,1.774633878246453e+00,4.222957784675550e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.8,1,6.068379803199998e-01,-6.068379803199998e-01,6.782959342222222e-01,1.608520328888888e-01,1.817453811411236e+00,1.820261199653779e+00,4.459859474311109e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.8,2,6.068379803199997e-01,-6.068379803199997e-01,6.781842686666666e-01,1.609078656666665e-01,1.817295892468120e+00,1.820094763055812e+00,4.459301146533330e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.82,1,6.220089298279997e-01,-6.220089298279997e-01,6.952227075777772e-01,1.523886462111111e-01,1.862846846406169e+00,1.865722082109282e+00,4.696202836168883e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.82,2,6.220089298279997e-01,-6.220089298279997e-01,6.951110420222217e-01,1.524444789888890e-01,1.862688927463052e+00,1.865555648622675e+00,4.695644508391106e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.84,1,6.371798793359997e-01,-6.371798793359997e-01,7.121494809333332e-01,1.439252595333333e-01,1.908239881401102e+00,1.911182965416190e+00,4.932546198026663e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.84,2,6.371798793359997e-01,-6.371798793359997e-01,7.120378153777775e-01,1.439810923111111e-01,1.908081962457985e+00,1.911016534892984e+00,4.931987870248885e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.86,1,6.523508288439998e-01,-6.523508288439998e-01,7.290762542888886e-01,1.354618728555555e-01,1.953632916396036e+00,1.956643849515153e+00,5.168889559884440e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.86,2,6.523508288439999e-01,-6.523508288439999e-01,7.289645887333331e-01,1.355177056333332e-01,1.953474997452919e+00,1.956477421817703e+00,5.168331232106664e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.88,1,6.675217783519997e-01,-6.675217783519997e-01,7.460030276444443e-01,1.269984861777778e-01,1.999025951390969e+00,2.002104734352220e+00,5.405232921742218e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.88,2,6.675217783519997e-01,-6.675217783519997e-01,7.458913620888885e-01,1.270543189555555e-01,1.998868032447852e+00,2.001938309352247e+00,5.404674593964439e-01,,False,True,False,True,0.035
0.035,0.035,0.035,0.9,1,6.826927278600000e-01,-6.826927278600000e-01,7.629298009999994e-01,1.185350995000000e-01,2.044418986385902e+00,2.047565619878227e+00,5.641576283599997e-01,-4.924910340788168e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.9,2,6.826927278599999e-01,-6.826927278599999e-01,7.628181354444443e-01,1.185909322777777e-01,2.044261067442786e+00,2.047399197455998e+00,5.641017955822221e-01,-4.927708538355856e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.92,1,6.978636773679997e-01,-6.978636773679997e-01,7.798565743555548e-01,1.100717128222222e-01,2.089812021380834e+00,2.093026506048281e+00,5.877919645457771e-01,-4.328389418559115e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.92,2,6.978636773679996e-01,-6.978636773679996e-01,7.797449087999992e-01,1.101275455999999e-01,2.089654102437718e+00,2.092860086091860e+00,5.877361317679992e-01,-4.331301483663754e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.94,1,7.130346268759995e-01,-7.130346268759995e-01,7.967833477111109e-01,1.016083261444445e-01,2.135205056375768e+00,2.138487392821310e+00,6.114263007315550e-01,-3.707558262882130e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.94,2,7.130346268759998e-01,-7.130346268759998e-01,7.966716821555549e-01,1.016641589222222e-01,2.135047137432652e+00,2.138320975225897e+00,6.113704679537773e-01,-3.710591593759762e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.96,1,7.282055763839994e-01,-7.282055763839994e-01,8.137101210666665e-01,9.314493946666666e-02,2.180598091370701e+00,2.183948280159658e+00,6.350606369173326e-01,-3.060814212000748e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.96,2,7.282055763839996e-01,-7.282055763839996e-01,8.135984555111111e-01,9.320077224444448e-02,2.180440172427585e+00,2.183781864826996e+00,6.350048041395552e-01,-3.063977424495203e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.98,1,7.433765258919998e-01,-7.433765258919998e-01,8.306368944222218e-01,8.468155278888886e-02,2.225991126365635e+00,2.229409168028742e+00,6.586949731031106e-01,-2.386288812481741e-01,True,True,True,True,0.035
0.035,0.035,0.035,0.98,2,7.433765258919997e-01,-7.433765258919997e-01,8.305252288666662e-01,8.473738556666668e-02,2.225833207422518e+00,2.229242754866582e+00,6.586391403253328e-01,-2.389592063122240e-01,True,True,True,True,0.035
0.035,0.035,0.035,1.0,1,7.585474753999996e-01,-7.585474753999996e-01,8.475636677777776e-01,7.621816611111107e-02,2.271384161360568e+00,2.274870056396745e+00,6.823293092888884e-01,-1.681776478306819e-01,True,True,True,True,0.035
0.035,0.035,0.035,1.0,2,7.585474753999997e-01,-7.585474753999997e-01,8.474520022222219e-01,7.627399888888886e-02,2.271226242417452e+00,2.274703645318366e+00,6.822734765111107e-01,-1.685231914905605e-01,True,True,True,True,0.035
0.04,0.04,0.04,0.5,1,3.640919381333332e-01,-3.640919381333332e-01,4.145587199999997e-01,2.927206399999999e-01,1.101178321082896e+00,1.103488779719531e+00,7.137129813333298e-02,,False,True,False,True,0.04
0.04,0.04,0.04,0.5,2,3.640919381333331e-01,-3.640919381333331e-01,4.143926044444446e-01,2.928036977777776e-01,1.100943398211308e+00,1.103239176302105e+00,7.128824035555542e-02,,False,True,False,True,0.04
0.04,0.04,0.04,0.52,1,3.786556156586666e-01,-3.786556156586666e-01,4.310770687999994e-01,2.844614656000000e-01,1.145134944258219e+00,1.147532159924145e+00,9.419415005866627e-02,,False,True,False,True,0.04
0.04,0.04,0.04,0.52,2,3.786556156586665e-01,-3.786556156586665e-01,4.309109532444446e-01,2.845445233777777e-01,1.144900021386632e+00,1.147282571811983e+00,9.411109228088882e-02,,False,True,False,True,0.04
0.04,0.04,0.04,0.54,1,3.932192931839998e-01,-3.932192931839998e-01,4.475954175999994e-01,2.762022911999999e-01,1.189091567433543e+00,1.191575545886441e+00,1.170170019839996e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.54,2,3.932192931839998e-01,-3.932192931839998e-01,4.474293020444448e-01,2.762853489777776e-01,1.188856644561957e+00,1.191325971949077e+00,1.169339442062222e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.56,1,4.077829707093333e-01,-4.077829707093333e-01,4.641137664000000e-01,2.679431167999998e-01,1.233048190608868e+00,1.235618936990726e+00,1.398398539093333e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.56,2,4.077829707093333e-01,-4.077829707093333e-01,4.639476508444445e-01,2.680261745777776e-01,1.232813267737280e+00,1.235369376218477e+00,1.397567961315555e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.58,1,4.223466482346666e-01,-4.223466482346666e-01,4.806321152000002e-01,2.596839424000000e-01,1.277004813784192e+00,1.279662332706067e+00,1.626627058346667e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.58,2,4.223466482346666e-01,-4.223466482346666e-01,4.804659996444442e-01,2.597670001777777e-01,1.276769890912604e+00,1.279412784193424e+00,1.625796480568887e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.6,1,4.369103257599998e-01,-4.369103257599998e-01,4.971504640000002e-01,2.514247680000000e-01,1.320961436959516e+00,1.323705732572198e+00,1.854855577599999e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.6,2,4.369103257599998e-01,-4.369103257599998e-01,4.969843484444443e-01,2.515078257777777e-01,1.320726514087928e+00,1.323456195503966e+00,1.854024999822220e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.62,1,4.514740032853331e-01,-4.514740032853331e-01,5.136688128000000e-01,2.431655935999999e-01,1.364918060134840e+00,1.367749136188134e+00,2.083084096853331e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.62,2,4.514740032853331e-01,-4.514740032853331e-01,5.135026972444443e-01,2.432486513777777e-01,1.364683137263252e+00,1.367499609827812e+00,2.082253519075553e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.64,1,4.660376808106665e-01,-4.660376808106665e-01,5.301871615999997e-01,2.349064192000000e-01,1.408874683310164e+00,1.411792543202929e+00,2.311312616106663e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.64,2,4.660376808106664e-01,-4.660376808106664e-01,5.300210460444441e-01,2.349894769777777e-01,1.408639760438576e+00,1.411543026882895e+00,2.310482038328885e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.66,1,4.806013583359997e-01,-4.806013583359997e-01,5.467055103999998e-01,2.266472448000000e-01,1.452831306485487e+00,1.455835953308108e+00,2.539541135359996e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.66,2,4.806013583359998e-01,-4.806013583359998e-01,5.465393948444444e-01,2.267303025777777e-01,1.452596383613900e+00,1.455586446421290e+00,2.538710557582219e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.68,1,4.951650358613333e-01,-4.951650358613333e-01,5.632238592000002e-01,2.183880703999999e-01,1.496787929660812e+00,1.499879366231427e+00,2.767769654613333e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.68,2,4.951650358613333e-01,-4.951650358613333e-01,5.630577436444442e-01,2.184711281777776e-01,1.496553006789224e+00,1.499629868224194e+00,2.766939076835553e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.7,1,5.097287133866666e-01,-5.097287133866666e-01,5.797422079999995e-01,2.101288960000000e-01,1.540744552836135e+00,1.543922781731704e+00,2.995998173866664e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.7,2,5.097287133866666e-01,-5.097287133866666e-01,5.795760924444441e-01,2.102119537777778e-01,1.540509629964547e+00,1.543673292097777e+00,2.995167596088886e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.72,1,5.242923909119996e-01,-5.242923909119996e-01,5.962605567999998e-01,2.018697215999999e-01,1.584701176011459e+00,1.587966199594521e+00,3.224226693119995e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.72,2,5.242923909119999e-01,-5.242923909119999e-01,5.960944412444443e-01,2.019527793777779e-01,1.584466253139872e+00,1.587716717869718e+00,3.223396115342220e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.74,1,5.388560684373331e-01,-5.388560684373331e-01,6.127789055999997e-01,1.936105472000000e-01,1.628657799186783e+00,1.632009619628602e+00,3.452455212373330e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.74,2,5.388560684373334e-01,-5.388560684373334e-01,6.126127900444442e-01,1.936936049777778e-01,1.628422876315196e+00,1.631760145386298e+00,3.451624634595555e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.76,1,5.534197459626665e-01,-5.534197459626665e-01,6.292972543999993e-01,1.853513727999999e-01,1.672614422362106e+00,1.676053041662775e+00,3.680683731626662e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.76,2,5.534197459626663e-01,-5.534197459626663e-01,6.291311388444439e-01,1.854344305777778e-01,1.672379499490519e+00,1.675803574509959e+00,3.679853153848883e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.78,1,5.679834234879996e-01,-5.679834234879996e-01,6.458156031999993e-01,1.770921983999999e-01,1.716571045537430e+00,1.720096465543403e+00,3.908912250879992e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.78,2,5.679834234879998e-01,-5.679834234879998e-01,6.456494876444443e-01,1.771752561777777e-01,1.716336122665844e+00,1.719847005117237e+00,3.908081673102219e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.8,1,5.825471010133333e-01,-5.825471010133333e-01,6.623339519999998e-01,1.688330240000000e-01,1.760527668712755e+00,1.764139891132193e+00,4.137140770133332e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.8,2,5.825471010133330e-01,-5.825471010133330e-01,6.621678364444443e-01,1.689160817777776e-01,1.760292745841167e+00,1.763890437096993e+00,4.136310192355551e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.82,1,5.971107785386663e-01,-5.971107785386663e-01,6.788523008000003e-01,1.605738496000000e-01,1.804484291888080e+00,1.808183318304321e+00,4.365369289386665e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.82,2,5.971107785386665e-01,-5.971107785386665e-01,6.786861852444441e-01,1.606569073777777e-01,1.804249369016491e+00,1.807933870348922e+00,4.364538711608885e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.84,1,6.116744560639996e-01,-6.116744560639996e-01,6.953706495999999e-01,1.523146752000000e-01,1.848440915063403e+00,1.852226746946837e+00,4.593597808639996e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.84,2,6.116744560639995e-01,-6.116744560639995e-01,6.952045340444444e-01,1.523977329777777e-01,1.848205992191815e+00,1.851977304782262e+00,4.592767230862217e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.86,1,6.262381335893331e-01,-6.262381335893331e-01,7.118889983999999e-01,1.440555008000000e-01,1.892397538238727e+00,1.896270176957288e+00,4.821826327893330e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.86,2,6.262381335893332e-01,-6.262381335893332e-01,7.117228828444440e-01,1.441385585777778e-01,1.892162615367139e+00,1.896020740314681e+00,4.820995750115552e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.88,1,6.408018111146662e-01,-6.408018111146662e-01,7.284073471999998e-01,1.357963264000001e-01,1.936354161414050e+00,1.940313608242521e+00,5.050054847146661e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.88,2,6.408018111146664e-01,-6.408018111146664e-01,7.282412316444440e-01,1.358793841777777e-01,1.936119238542463e+00,1.940064176871325e+00,5.049224269368884e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.9,1,6.553654886399998e-01,-6.553654886399998e-01,7.449256959999992e-01,1.275371520000000e-01,1.980310784589374e+00,1.984357040717652e+00,5.278283366399994e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.9,2,6.553654886399995e-01,-6.553654886399995e-01,7.447595804444442e-01,1.276202097777778e-01,1.980075861717787e+00,1.984107614383988e+00,5.277452788622217e-01,,False,True,False,True,0.04
0.04,0.04,0.04,0.92,1,6.699291661653332e-01,-6.699291661653332e-01,7.614440447999994e-01,1.192779775999999e-01,2.024267407764698e+00,2.028400474305172e+00,5.506511885653329e-01,-5.095980589035759e-01,True,True,True,True,0.04
0.04,0.04,0.04,0.92,2,6.699291661653329e-01,-6.699291661653329e-01,7.612779292444442e-01,1.193610353777778e-01,2.024032484893111e+00,2.028151052790385e+00,5.505681307875550e-01,-5.100104968353127e-01,True,True,True,True,0.04
0.04,0.04,0.04,0.94,1,6.844928436906661e-01,-6.844928436906661e-01,7.779623935999995e-01,1.110188032000000e-01,2.068224030940022e+00,2.072443908934160e+00,5.734740404906659e-01,-4.523332029410905e-01,True,True,True,True,0.04
0.04,0.04,0.04,0.94,2,6.844928436906663e-01,-6.844928436906663e-01,7.777962780444440e-01,1.111018609777778e-01,2.067989108068435e+00,2.072194492033530e+00,5.733909827128882e-01,-4.527618924516070e-01,True,True,True,True,0.04
0.04,0.04,0.04,0.96,1,6.990565212159996e-01,-6.990565212159996e-01,7.944807423999996e-01,1.027596288000000e-01,2.112180654115346e+00,2.116487344539598e+00,5.962968924159994e-01,-3.928144824512119e-01,True,True,True,True,0.04
0.04,0.04,0.04,0.96,2,6.990565212159997e-01,-6.990565212159997e-01,7.943146268444443e-01,1.028426865777778e-01,2.111945731243759e+00,2.116237932061179e+00,5.962138346382219e-01,-3.932604317063220e-01,True,True,True,True,0.04
0.04,0.04,0.04,0.98,1,7.136201987413331e-01,-7.136201987413331e-01,8.109990911999994e-01,9.450045439999999e-02,2.156137277290670e+00,2.160530781061769e+00,6.191197443413328e-01,-3.309009010366382e-01,True,True,True,True,0.04
0.04,0.04,0.04,0.98,2,7.136201987413331e-01,-7.136201987413331e-01,8.108329756444440e-01,9.458351217777779e-02,2.155902354419083e+00,2.160281372825349e+00,6.190366865635550e-01,-3.313652771803870e-01,True,True,True,True,0.04
0.04,0.04,0.04,1.0,1,7.281838762666664e-01,-7.281838762666664e-01,8.275174399999999e-01,8.624127999999998e-02,2.200093900465995e+00,2.204574218445730e+00,6.419425962666663e-01,-2.664291672317816e-01,True,True,True,True,0.04
0.04,0.04,0.04,1.0,2,7.281838762666663e-01,-7.281838762666663e-01,8.273513244444441e-01,8.632433777777775e-02,2.199858977594407e+00,2.204324814281891e+00,6.418595384888883e-01,-2.669133367451333e-01,True,True,True,True,0.04
0.045,0.045,0.045,0.5,1,3.493911239000000e-01,-3.493911239000000e-01,4.049576450000003e-01,2.975211774999999e-01,1.066810259737828e+00,1.069700615507071e+00,5.186994640000020e-02,,False,True,False,True,0.045
0.045,0.045,0.045,0.5,2,3.493911239000000e-01,-3.493911239000000e-01,4.047219349999999e-01,2.976390325000002e-01,1.066476915459040e+00,1.069343727957011e+00,5.175209140000003e-02,,False,True,False,True,0.045
0.045,0.045,0.045,0.52,1,3.633667688560001e-01,-3.633667688560001e-01,4.210749508000005e-01,2.894625245999999e-01,1.109368118828789e+00,1.112365988153310e+00,7.390424425600028e-02,,False,True,False,True,0.045
0.045,0.045,0.045,0.52,2,3.633667688560001e-01,-3.633667688560001e-01,4.208392407999999e-01,2.895803796000000e-01,1.109034774550001e+00,1.112009128210682e+00,7.378638925600006e-02,,False,True,False,True,0.045
0.045,0.045,0.045,0.54,1,3.773424138120001e-01,-3.773424138120001e-01,4.371922566000001e-01,2.814038717000001e-01,1.151925977919749e+00,1.155031370123716e+00,9.593854211200009e-02,,False,True,False,True,0.045
0.045,0.045,0.045,0.54,2,3.773424138120001e-01,-3.773424138120001e-01,4.369565465999999e-01,2.815217267000001e-01,1.151592633640962e+00,1.154674535751204e+00,9.582068711200004e-02,,False,True,False,True,0.045
0.045,0.045,0.045,0.56,1,3.913180587680002e-01,-3.913180587680002e-01,4.533095624000001e-01,2.733452188000001e-01,1.194483837010711e+00,1.197696760421828e+00,1.179728399680002e-01,,False,True,False,True,0.045
0.045,0.045,0.045,0.56,2,3.913180587680000e-01,-3.913180587680000e-01,4.530738524000005e-01,2.734630738000001e-01,1.194150492731924e+00,1.197339949799610e+00,1.178549849680002e-01,,False,True,False,True,0.045
