d,q,gamma,v,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,concurrence,diqkd_rate_raw,chsh_valid,entangled,chsh_violating,shared_p,p
0.1,0.0,0.1,1.0,2,6.759999999999995e-01,-6.759999999999995e-01,6.159111111111111e-01,1.920444444444443e-01,1.827038214713827e+00,1.912016736328423e+00,4.839555555555550e-01,,False,True,False,False,
0.1,0.05,0.01,0.6,1,3.613895999999996e-01,-3.613895999999996e-01,4.417984000000000e-01,2.791007999999999e-01,1.135879362735321e+00,1.141557303389926e+00,8.228879999999961e-02,,False,True,False,False,
0.1,0.05,0.01,0.6,2,3.613895999999997e-01,-3.613895999999997e-01,4.417735111111107e-01,2.791132444444442e-01,1.135844164531101e+00,1.141518774453751e+00,8.227635555555507e-02,,False,True,False,False,
0.1,0.05,0.01,0.8,1,4.818527999999996e-01,-4.818527999999996e-01,5.890311999999993e-01,2.054843999999999e-01,1.514458676528348e+00,1.522024803268697e+00,2.763683999999992e-01,,False,True,False,False,
0.1,0.05,0.01,0.8,2,4.818527999999996e-01,-4.818527999999996e-01,5.890063111111103e-01,2.054968444444443e-01,1.514423478324129e+00,1.521986275097851e+00,2.763559555555548e-01,,False,True,False,False,
0.1,0.05,0.01,1.0,1,6.023159999999995e-01,-6.023159999999995e-01,7.362639999999994e-01,1.318679999999998e-01,1.893037990321376e+00,1.902492303849872e+00,4.704479999999992e-01,,False,True,False,False,
0.1,0.05,0.01,1.0,2,6.023159999999996e-01,-6.023159999999996e-01,7.362391111111105e-01,1.318804444444443e-01,1.893002792117157e+00,1.902453776138256e+00,4.704355555555549e-01,,False,True,False,False,
0.1,0.05,0.05,0.6,1,3.467879999999996e-01,-3.467879999999996e-01,4.092266666666666e-01,2.953866666666665e-01,1.069166194952974e+00,1.072806378905552e+00,5.140133333333291e-02,,False,True,False,False,
0.1,0.05,0.05,0.6,2,3.467879999999996e-01,-3.467879999999996e-01,4.086044444444439e-01,2.956977777777776e-01,1.068286239847497e+00,1.071857283342801e+00,5.109022222222154e-02,,False,True,False,False,
0.1,0.05,0.05,0.8,1,4.623839999999995e-01,-4.623839999999995e-01,5.448022222222215e-01,2.275988888888887e-01,1.424376415301987e+00,1.429137396885646e+00,2.347851111111103e-01,,False,True,False,False,
0.1,0.05,0.05,0.8,2,4.623839999999996e-01,-4.623839999999996e-01,5.441799999999994e-01,2.279099999999998e-01,1.423496460196511e+00,1.428188833251400e+00,2.344739999999993e-01,,False,True,False,False,
0.1,0.05,0.05,1.0,1,5.779799999999994e-01,-5.779799999999994e-01,6.803777777777771e-01,1.598111111111109e-01,1.779586635651001e+00,1.785468902998678e+00,4.181688888888879e-01,,False,True,False,False,
0.1,0.05,0.05,1.0,2,5.779799999999994e-01,-5.779799999999994e-01,6.797555555555550e-01,1.601222222222221e-01,1.778706680545524e+00,1.784520659122377e+00,4.178577777777769e-01,,False,True,False,False,
0.1,0.05,0.1,0.6,1,3.285359999999997e-01,-3.285359999999997e-01,3.750399999999999e-01,3.124799999999999e-01,9.950067213602121e-01,9.971778274630854e-01,1.605599999999963e-02,,False,True,False,False,
0.1,0.05,0.1,0.6,2,3.285359999999996e-01,-3.285359999999996e-01,3.725511111111107e-01,3.137244444444443e-01,9.914869009383049e-01,9.934389436419792e-01,1.481155555555491e-02,,False,True,False,False,
0.1,0.05,0.1,0.8,1,4.380479999999996e-01,-4.380479999999996e-01,4.967199999999994e-01,2.516399999999999e-01,1.321961583272372e+00,1.324563035425644e+00,1.864079999999993e-01,,False,True,False,False,
0.1,0.05,0.1,0.8,2,4.380479999999997e-01,-4.380479999999997e-01,4.942311111111104e-01,2.528844444444442e-01,1.318441762850465e+00,1.320833738960544e+00,1.851635555555549e-01,,False,True,False,False,
0.1,0.05,0.1,1.0,1,5.475599999999995e-01,-5.475599999999995e-01,6.183999999999994e-01,1.907999999999998e-01,1.648916445184532e+00,1.651957037698013e+00,3.567599999999992e-01,,False,True,False,False,
0.1,0.05,0.1,1.0,2,5.475599999999994e-01,-5.475599999999994e-01,6.159111111111107e-01,1.920444444444442e-01,1.645396624762626e+00,1.648233539751115e+00,3.555155555555548e-01,,False,True,False,False,
0.1,0.1,0.01,0.6,1,2.855423999999997e-01,-2.855423999999997e-01,4.417984000000000e-01,2.791007999999999e-01,1.028615223827297e+00,1.052084195186526e+00,6.441599999999714e-03,,False,True,False,False,
0.1,0.1,0.01,0.6,2,2.855423999999998e-01,-2.855423999999998e-01,4.417735111111107e-01,2.791132444444443e-01,1.028580025623077e+00,1.052042389482855e+00,6.429155555555177e-03,,False,True,False,False,
0.1,0.1,0.01,0.8,1,3.807231999999998e-01,-3.807231999999998e-01,5.890311999999995e-01,2.054844000000000e-01,1.371439824650982e+00,1.402722937135740e+00,1.752387999999996e-01,,False,True,False,False,
0.1,0.1,0.01,0.8,2,3.807231999999998e-01,-3.807231999999998e-01,5.890063111111103e-01,2.054968444444443e-01,1.371404626446763e+00,1.402681132042430e+00,1.752263555555550e-01,,False,True,False,False,
0.1,0.1,0.01,1.0,1,4.759039999999995e-01,-4.759039999999995e-01,7.362639999999995e-01,1.318679999999999e-01,1.714264425474668e+00,1.753361679645131e+00,3.440359999999993e-01,,False,True,False,False,
0.1,0.1,0.01,1.0,2,4.759039999999998e-01,-4.759039999999998e-01,7.362391111111106e-01,1.318804444444444e-01,1.714229227270450e+00,1.753319874918069e+00,3.440235555555551e-01,,False,True,False,False,
0.1,0.1,0.05,0.6,1,2.740053333333330e-01,-2.740053333333330e-01,4.092266666666666e-01,2.953866666666666e-01,9.662359606472939e-01,9.849779437250806e-01,0.000000000000000e+00,,False,False,False,False,
0.1,0.1,0.05,0.6,2,2.740053333333330e-01,-2.740053333333330e-01,4.086044444444442e-01,2.956977777777775e-01,9.653560055418171e-01,9.839441340134385e-01,0.000000000000000e+00,,False,False,False,False,
0.1,0.1,0.05,0.8,1,3.653404444444442e-01,-3.653404444444442e-01,5.448022222222217e-01,2.275988888888888e-01,1.287136102894414e+00,1.311919359846687e+00,1.377415555555551e-01,,False,True,False,False,
0.1,0.1,0.05,0.8,2,3.653404444444441e-01,-3.653404444444441e-01,5.441799999999994e-01,2.279099999999999e-01,1.286256147788937e+00,1.310885979399983e+00,1.374304444444439e-01,,False,True,False,False,
0.1,0.1,0.05,1.0,1,4.566755555555551e-01,-4.566755555555551e-01,6.803777777777772e-01,1.598111111111110e-01,1.608036245141534e+00,1.638861169880843e+00,2.968644444444437e-01,,False,True,False,False,
0.1,0.1,0.05,1.0,2,4.566755555555552e-01,-4.566755555555552e-01,6.797555555555550e-01,1.601222222222221e-01,1.607156290036058e+00,1.637828047568628e+00,2.965533333333327e-01,,False,True,False,False,
0.1,0.1,0.1,0.6,1,2.595839999999997e-01,-2.595839999999997e-01,3.750400000000000e-01,3.124799999999999e-01,8.974938678074624e-01,9.122255305701542e-01,0.000000000000000e+00,,False,False,False,False,
0.1,0.1,0.1,0.6,2,2.595839999999998e-01,-2.595839999999998e-01,3.725511111111107e-01,3.137244444444443e-01,8.939740473855557e-01,9.081369576140442e-01,0.000000000000000e+00,,False,False,False,False,
0.1,0.1,0.1,0.8,1,3.461119999999998e-01,-3.461119999999998e-01,4.967199999999995e-01,2.516399999999999e-01,1.191944445202039e+00,1.210824966614084e+00,9.447199999999950e-02,,False,True,False,False,
0.1,0.1,0.1,0.8,2,3.461119999999998e-01,-3.461119999999998e-01,4.942311111111106e-01,2.528844444444442e-01,1.188424624780133e+00,1.206744227637527e+00,9.322755555555506e-02,,False,True,False,False,
0.1,0.1,0.1,1.0,1,4.326399999999995e-01,-4.326399999999995e-01,6.183999999999995e-01,1.907999999999998e-01,1.486395022596616e+00,1.509431587850207e+00,2.418399999999993e-01,,False,True,False,False,
0.1,0.1,0.1,1.0,2,4.326399999999996e-01,-4.326399999999996e-01,6.159111111111109e-01,1.920444444444443e-01,1.482875202174710e+00,1.505355594389741e+00,2.405955555555550e-01,,False,True,False,False,
