d,q,gamma,ordering_class,T_xx,T_yy,T_zz,Q,fixed_chsh,s_max,diqkd_rate_raw,chsh_valid,chsh_sensitive,regime,shared_p,p
0.0062,0.0062,0.0062,1,9.533469383755107e-01,-9.533469383755107e-01,9.714154174749037e-01,1.429229126254791e-02,2.722025027988845e+00,2.722144961766659e+00,6.571005972821061e-01,True,True,unmasked,True,0.0062
0.0062,0.0062,0.0062,2,9.533469383755104e-01,-9.533469383755104e-01,9.714147845604746e-01,1.429260771976248e-02,2.722024132912675e+00,2.722144058328018e+00,6.570971315240475e-01,True,True,unmasked,True,0.0062
0.0063,0.0063,0.0063,1,9.526087619727959e-01,-9.526087619727959e-01,9.709600669525258e-01,1.451996652373679e-02,2.720337126024321e+00,2.720460920508726e+00,6.528284363053702e-01,True,True,unmasked,True,0.0063
0.0063,0.0063,0.0063,2,9.526087619727959e-01,-9.526087619727959e-01,9.709594029610522e-01,1.452029851947359e-02,2.720336186998574e+00,2.720459972567746e+00,6.528248152405578e-01,True,True,unmasked,True,0.0063
0.0064,0.0064,0.0064,1,9.518710349744938e-01,-9.518710349744938e-01,9.705048963088380e-01,1.474755184558080e-02,2.718650114000496e+00,2.718777829086329e+00,6.485763726381980e-01,True,True,unmasked,True,0.0064
0.0064,0.0064,0.0064,2,9.518710349744939e-01,-9.518710349744939e-01,9.705042002407881e-01,1.474789987960605e-02,2.718649129611620e+00,2.718776835202497e+00,6.485725919802086e-01,True,True,unmasked,True,0.0064
0.0065,0.0065,0.0065,1,9.511337571790460e-01,-9.511337571790460e-01,9.700499055067777e-01,1.497504724661111e-02,2.716963991579909e+00,2.717095687103593e+00,6.443440991865348e-01,True,True,unmasked,True,0.0065
0.0065,0.0065,0.0065,2,9.511337571790460e-01,-9.511337571790460e-01,9.700491763468888e-01,1.497541182655556e-02,2.716962960392105e+00,2.717094645813285e+00,6.443401546035656e-01,True,True,unmasked,True,0.0065
0.0066,0.0066,0.0066,1,9.503969283849550e-01,-9.503969283849550e-01,9.695950945092863e-01,1.520245274535680e-02,2.715278758425190e+00,2.715414494164770e+00,6.401313182434483e-01,True,True,unmasked,True,0.0066
0.0066,0.0066,0.0066,2,9.503969283849550e-01,-9.503969283849550e-01,9.695943312265729e-01,1.520283438671360e-02,2.715277678980424e+00,2.715413403981252e+00,6.401272053586781e-01,True,True,unmasked,True,0.0066
0.0067,0.0067,0.0067,1,9.496605483907807e-01,-9.496605483907807e-01,9.691404632793101e-01,1.542976836034479e-02,2.713594414199058e+00,2.713734249874232e+00,6.359377410629510e-01,True,True,unmasked,True,0.0067
0.0067,0.0067,0.0067,2,9.496605483907806e-01,-9.496605483907806e-01,9.691396648270649e-01,1.543016758646737e-02,2.713593285017064e+00,2.713733109287642e+00,6.359334554548722e-01,True,True,unmasked,True,0.0067
0.0068,0.0068,0.0068,1,9.489246169951449e-01,-9.489246169951449e-01,9.686860117797998e-01,1.565699411009991e-02,2.711910958564325e+00,2.712054953836472e+00,6.317630874592668e-01,True,True,unmasked,True,0.0068
0.0068,0.0068,0.0068,2,9.489246169951445e-01,-9.489246169951445e-01,9.686851770956001e-01,1.565741145219982e-02,2.711909778142609e+00,2.712053761313824e+00,6.317586246620270e-01,True,True,unmasked,True,0.0068
0.0069,0.0069,0.0069,1,9.481891339967253e-01,-9.481891339967253e-01,9.682317399737104e-01,1.588413001314480e-02,2.710228391183890e+00,2.710376605656106e+00,6.276070854296489e-01,True,True,unmasked,True,0.0069
0.0069,0.0069,0.0069,2,9.481891339967251e-01,-9.481891339967251e-01,9.682308679794208e-01,1.588456601028961e-02,2.710227157997739e+00,2.710375359641275e+00,6.276024409333800e-01,True,True,unmasked,True,0.0069
0.007,0.007,0.007,1,9.474540991942612e-01,-9.474540991942612e-01,9.677776478239996e-01,1.611117608799999e-02,2.708546711720741e+00,2.708699204937870e+00,6.234694707990681e-01,True,True,unmasked,True,0.007
0.007,0.007,0.007,2,9.474540991942612e-01,-9.474540991942612e-01,9.677767374257777e-01,1.611163128711111e-02,2.708545424223228e+00,2.708697903851584e+00,6.234646400502206e-01,True,True,unmasked,True,0.007
0.0071,0.0071,0.0071,1,9.467195123865492e-01,-9.467195123865492e-01,9.673237352936317e-01,1.633813235318390e-02,2.706865919837957e+00,2.707022751286623e+00,6.193499868851963e-01,True,True,unmasked,True,0.0071
0.0071,0.0071,0.0071,2,9.467195123865492e-01,-9.467195123865492e-01,9.673227853819304e-01,1.633860730903448e-02,2.706864576459946e+00,2.707021393526458e+00,6.193449652868526e-01,True,True,unmasked,True,0.0071
0.0072,0.0072,0.0072,1,9.459853733724470e-01,-9.459853733724470e-01,9.668700023455735e-01,1.656499882721279e-02,2.705186015198707e+00,2.705347244307346e+00,6.152483841822536e-01,True,True,unmasked,True,0.0072
0.0072,0.0072,0.0072,2,9.459853733724467e-01,-9.459853733724467e-01,9.668690117951484e-01,1.656549410242559e-02,2.705184614348861e+00,2.705345828247719e+00,6.152431670944511e-01,True,True,unmasked,True,0.0072
0.0073,0.0073,0.0073,1,9.452516819508707e-01,-9.452516819508707e-01,9.664164489427988e-01,1.679177552860080e-02,2.703506997466252e+00,2.703672683605143e+00,6.111644200624138e-01,True,True,unmasked,True,0.0073
0.0073,0.0073,0.0073,2,9.452516819508707e-01,-9.452516819508707e-01,9.664154166127088e-01,1.679229169364604e-02,2.703505537531038e+00,2.703671207597304e+00,6.111590028024565e-01,True,True,unmasked,True,0.0073
0.0074,0.0074,0.0074,1,9.445184379207927e-01,-9.445184379207927e-01,9.659630750482798e-01,1.701846247585991e-02,2.701828866303932e+00,2.701999068785230e+00,6.070978584935430e-01,True,True,unmasked,True,0.0074
0.0074,0.0074,0.0074,2,9.445184379207927e-01,-9.445184379207927e-01,9.659619997818933e-01,1.701900010905314e-02,2.701827345647626e+00,2.701997531157250e+00,6.070922363363116e-01,True,True,unmasked,True,0.0074
0.0075,0.0075,0.0075,1,9.437856410812498e-01,-9.437856410812498e-01,9.655098806249998e-01,1.724505968750000e-02,2.700151621375192e+00,2.700326399452960e+00,6.030484697722528e-01,True,True,unmasked,True,0.0075
0.0075,0.0075,0.0075,2,9.437856410812498e-01,-9.437856410812498e-01,9.655087612500000e-01,1.724561937500001e-02,2.700150038339886e+00,2.700324798509731e+00,6.030426379505088e-01,True,True,unmasked,True,0.0075
0.0076,0.0076,0.0076,1,9.430532912313335e-01,-9.430532912313335e-01,9.650568656359420e-01,1.747156718202879e-02,2.698475262343555e+00,2.698654675213795e+00,5.990160302711001e-01,True,True,unmasked,True,0.0076
0.0076,0.0076,0.0076,2,9.430532912313337e-01,-9.430532912313337e-01,9.650557009643284e-01,1.747214951783537e-02,2.698473615249163e+00,2.698653009237017e+00,5.990099839757859e-01,True,True,unmasked,True,0.0076
0.0077,0.0077,0.0077,1,9.423213881701966e-01,-9.423213881701966e-01,9.646040300440950e-01,1.769798497795190e-02,2.696799788872638e+00,2.696983895673325e+00,5.950003221991489e-01,True,True,unmasked,True,0.0077
0.0077,0.0077,0.0077,2,9.423213881701965e-01,-9.423213881701965e-01,9.646028188721916e-01,1.769859056390380e-02,2.696798076016905e+00,2.696982162921501e+00,5.949940565796850e-01,True,True,unmasked,True,0.0077
0.0078,0.0078,0.0078,1,9.415899316970511e-01,-9.415899316970511e-01,9.641513738124539e-01,1.792431309377279e-02,2.695125200626150e+00,2.695314060437262e+00,5.910011333749394e-01,True,True,unmasked,True,0.0078
0.0078,0.0078,0.0078,2,9.415899316970511e-01,-9.415899316970511e-01,9.641501149209087e-01,1.792494253954559e-02,2.695123420284653e+00,2.695312259145688e+00,5.909946435395179e-01,True,True,unmasked,True,0.0078
0.0079,0.0079,0.0079,1,9.408589216111661e-01,-9.408589216111661e-01,9.636988969040140e-01,1.815055154799279e-02,2.693451497267883e+00,2.693645169111433e+00,5.870182570110840e-01,True,True,unmasked,True,0.0079
0.0079,0.0079,0.0079,2,9.408589216111664e-01,-9.408589216111664e-01,9.636975890578063e-01,1.815120547109671e-02,2.693449647694039e+00,2.693643297492194e+00,5.870115380269521e-01,True,True,unmasked,True,0.0079
0.008,0.008,0.008,1,9.401283577118718e-01,-9.401283577118718e-01,9.632465992817772e-01,1.837670035911110e-02,2.691778678461724e+00,2.691977221301793e+00,5.830514915097984e-01,True,True,unmasked,True,0.008
0.008,0.008,0.008,2,9.401283577118716e-01,-9.401283577118716e-01,9.632452412302219e-01,1.837737938488889e-02,2.691776757886797e+00,2.691975277543751e+00,5.830445384035485e-01,True,True,unmasked,True,0.008
0.0081,0.0081,0.0081,1,9.393982397985564e-01,-9.393982397985564e-01,9.627944809087500e-01,1.860275954562480e-02,2.690106743871650e+00,2.690310216614415e+00,5.791006402686151e-01,True,True,unmasked,True,0.0081
0.0081,0.0081,0.0081,2,9.393982397985563e-01,-9.393982397985563e-01,9.627930713855006e-01,1.860346430724959e-02,2.690104750504753e+00,2.690308198883207e+00,5.790934480264626e-01,True,True,unmasked,True,0.0081
0.0082,0.0082,0.0082,1,9.386685676706668e-01,-9.386685676706668e-01,9.623425417479416e-01,1.882872912602879e-02,2.688435693161720e+00,2.688644154655495e+00,5.751655114956996e-01,True,True,unmasked,True,0.0082
0.0082,0.0082,0.0082,2,9.386685676706668e-01,-9.386685676706668e-01,9.623410794709952e-01,1.882946026450202e-02,2.688433625189830e+00,2.688642061093519e+00,5.751580750637658e-01,True,True,unmasked,True,0.0082
0.0083,0.0083,0.0083,1,9.379393411277116e-01,-9.379393411277116e-01,9.618907817623678e-01,1.905460911881590e-02,2.686765525996094e+00,2.686979035031352e+00,5.712459180341889e-01,True,True,unmasked,True,0.0083
0.0083,0.0083,0.0083,2,9.379393411277115e-01,-9.379393411277115e-01,9.618892654340696e-01,1.905536728296515e-02,2.686763381584050e+00,2.686976863757766e+00,5.712382323187704e-01,True,True,unmasked,True,0.0083
0.0084,0.0084,0.0084,1,9.372105599692538e-01,-9.372105599692538e-01,9.614392009150455e-01,1.928039954247679e-02,2.685096242039010e+00,2.685314857348422e+00,5.673416771949451e-01,True,True,unmasked,True,0.0084
0.0084,0.0084,0.0084,2,9.372105599692541e-01,-9.372105599692541e-01,9.614376292220921e-01,1.928118538895358e-02,2.685094019329520e+00,2.685312606459128e+00,5.673337370627840e-01,True,True,unmasked,True,0.0084
0.0085,0.0085,0.0085,1,9.364822239949205e-01,-9.364822239949205e-01,9.609877991690000e-01,1.950610041550000e-02,2.683427840954807e+00,2.683651621213269e+00,5.634526105973290e-01,True,True,unmasked,True,0.0085
0.0085,0.0085,0.0085,2,9.364822239949208e-01,-9.364822239949208e-01,9.609861707824444e-01,1.950691460877779e-02,2.683425538068455e+00,2.683649288780916e+00,5.634444108758820e-01,True,True,unmasked,True,0.0085
0.0086,0.0086,0.0086,1,9.357543330043940e-01,-9.357543330043940e-01,9.605365764872563e-01,1.973171175637191e-02,2.681760322407903e+00,2.681989326232569e+00,5.595785440173957e-01,True,True,unmasked,True,0.0086
0.0086,0.0086,0.0086,2,9.357543330043941e-01,-9.357543330043941e-01,9.605348900625128e-01,1.973255496874382e-02,2.681757937443159e+00,2.681986910306538e+00,5.595700794951026e-01,True,True,unmasked,True,0.0086
0.0087,0.0087,0.0087,1,9.350268867974164e-01,-9.350268867974164e-01,9.600855328328458e-01,1.995723358357680e-02,2.680093686062809e+00,2.680327972013125e+00,5.557193072432063e-01,True,True,unmasked,True,0.0087
0.0087,0.0087,0.0087,2,9.350268867974165e-01,-9.350268867974165e-01,9.600837870096921e-01,1.995810649515359e-02,2.680091217096027e+00,2.680325470619522e+00,5.557105726697426e-01,True,True,unmasked,True,0.0087
0.0088,0.0088,0.0088,1,9.342998851737913e-01,-9.342998851737913e-01,9.596346681688064e-01,2.018266591559680e-02,2.678427931584131e+00,2.678667558161867e+00,5.518747339367580e-01,True,True,unmasked,True,0.0088
0.0088,0.0088,0.0088,2,9.342998851737915e-01,-9.342998851737915e-01,9.596328615713907e-01,2.018356921430471e-02,2.678425376669565e+00,2.678664969303519e+00,5.518657240233029e-01,True,True,unmasked,True,0.0088
0.0089,0.0089,0.0089,1,9.335733279333776e-01,-9.335733279333776e-01,9.591839824581759e-01,2.040800877091190e-02,2.676763058636556e+00,2.677008084285834e+00,5.480446615021735e-01,True,True,unmasked,True,0.0089
0.0089,0.0089,0.0089,2,9.335733279333776e-01,-9.335733279333776e-01,9.591821136950189e-01,2.040894315249049e-02,2.676760415806355e+00,2.677005405942279e+00,5.480353709216547e-01,True,True,unmasked,True,0.0089
0.009,0.009,0.009,1,9.328472148760952e-01,-9.328472148760952e-01,9.587334756639991e-01,2.063326216799998e-02,2.675099066884866e+00,2.675349549992195e+00,5.442289309598460e-01,True,True,unmasked,True,0.009
0.009,0.009,0.009,2,9.328472148760953e-01,-9.328472148760953e-01,9.587315433279990e-01,2.063422833599999e-02,2.675096334149088e+00,2.675346780119673e+00,5.442193543471986e-01,True,True,unmasked,True,0.009
0.0091,0.0091,0.0091,1,9.321215458019246e-01,-9.321215458019246e-01,9.582831477493269e-01,2.085842612533681e-02,2.673435955993934e+00,2.673691954888243e+00,5.404273868261493e-01,True,True,unmasked,True,0.0091
0.0091,0.0091,0.0091,2,9.321215458019247e-01,-9.321215458019247e-01,9.582811504177646e-01,2.085942479111805e-02,2.673433131340550e+00,2.673689091419692e+00,5.404175187785643e-01,True,True,unmasked,True,0.0091
0.0092,0.0092,0.0092,1,9.313963205109008e-01,-9.313963205109008e-01,9.578329986772078e-01,2.108350066139590e-02,2.671773725628712e+00,2.672035298581377e+00,5.366398769984170e-01,True,True,unmasked,True,0.0092
0.0092,0.0092,0.0092,2,9.313963205109008e-01,-9.313963205109008e-01,9.578309349117499e-01,2.108453254412516e-02,2.671770807023612e+00,2.672032339426424e+00,5.366297120755863e-01,True,True,unmasked,True,0.0092
0.0093,0.0093,0.0093,1,9.306715388031213e-01,-9.306715388031213e-01,9.573830284107020e-01,2.130848579464879e-02,2.670112375454253e+00,2.670379580679134e+00,5.328662526449723e-01,True,True,unmasked,True,0.0093
0.0093,0.0093,0.0093,2,9.306715388031213e-01,-9.306715388031213e-01,9.573808967574042e-01,2.130955162129759e-02,2.670109360841249e+00,2.670376523724084e+00,5.328557853693313e-01,True,True,unmasked,True,0.0093
0.0094,0.0094,0.0094,1,9.299472004787428e-01,-9.299472004787428e-01,9.569332369128702e-01,2.153338154356480e-02,2.668451905135696e+00,2.668724800789167e+00,5.291063680998340e-01,True,True,unmasked,True,0.0094
0.0094,0.0094,0.0094,2,9.299472004787427e-01,-9.299472004787427e-01,9.569310359021848e-01,2.153448204890738e-02,2.668448792436534e+00,2.668721643897002e+00,5.290955929568073e-01,True,True,unmasked,True,0.0094
0.0095,0.0095,0.0095,1,9.292233053379780e-01,-9.292233053379780e-01,9.564836241467778e-01,2.175818792661111e-02,2.666792314338267e+00,2.667070958519245e+00,5.253600807619060e-01,True,True,unmasked,True,0.0095
0.0095,0.0095,0.0095,2,9.292233053379779e-01,-9.292233053379779e-01,9.564813522935558e-01,2.175932385322222e-02,2.666789101452629e+00,2.667067699529614e+00,5.253489922001420e-01,True,True,unmasked,True,0.0095
0.0096,0.0096,0.0096,1,9.284998531811001e-01,-9.284998531811001e-01,9.560341900754936e-01,2.198290496225278e-02,2.665133602727280e+00,2.665418053477262e+00,5.216272509984321e-01,True,True,unmasked,True,0.0096
0.0096,0.0096,0.0096,2,9.284998531811001e-01,-9.284998531811001e-01,9.560318458789875e-01,2.198407706050558e-02,2.665130287532788e+00,2.665414690206466e+00,5.216158434300353e-01,True,True,unmasked,True,0.0096
0.0097,0.0097,0.0097,1,9.277768438084432e-01,-9.277768438084432e-01,9.555849346620935e-01,2.220753266895279e-02,2.663475769968146e+00,2.663766085271238e+00,5.179077420524627e-01,True,True,unmasked,True,0.0097
0.0097,0.0097,0.0097,2,9.277768438084433e-01,-9.277768438084433e-01,9.555825166059655e-01,2.220874169701669e-02,2.663472350320375e+00,2.663762615512236e+00,5.178960098532379e-01,True,True,unmasked,True,0.0097
0.0098,0.0098,0.0098,1,9.270542770203982e-01,-9.270542770203982e-01,9.551358578696556e-01,2.243207106517190e-02,2.661818815726359e+00,2.662115053509308e+00,5.142014199541108e-01,True,True,unmasked,True,0.0098
0.0098,0.0098,0.0098,2,9.270542770203980e-01,-9.270542770203980e-01,9.551333644219787e-01,2.243331778901048e-02,2.661815289458837e+00,2.662111475031698e+00,5.141893574637858e-01,True,True,unmasked,True,0.0098
0.0099,0.0099,0.0099,1,9.263321526174132e-01,-9.263321526174132e-01,9.546869596612617e-01,2.265652016936878e-02,2.660162739667501e+00,2.660464957799726e+00,5.105081534354519e-01,True,True,unmasked,True,0.0099
0.0099,0.0099,0.0099,2,9.263321526174131e-01,-9.263321526174131e-01,9.546843892745238e-01,2.265780536273759e-02,2.660159104591715e+00,2.660461268349743e+00,5.104957549579032e-01,True,True,unmasked,True,0.0099
0.01,0.01,0.01,1,9.256104703999996e-01,-9.256104703999996e-01,9.542382399999996e-01,2.288088000000000e-02,2.658507541457251e+00,2.658815797750875e+00,5.068278138488619e-01,True,True,unmasked,True,0.01
0.01,0.01,0.01,2,9.256104703999996e-01,-9.256104703999996e-01,9.542355911111107e-01,2.288220444444445e-02,2.658503795362659e+00,2.658811995051384e+00,5.068150736523517e-01,True,True,unmasked,True,0.01
0.0101,0.0101,0.0101,1,9.248892301687242e-01,-9.248892301687242e-01,9.537896988489601e-01,2.310515057551991e-02,2.656853220761370e+00,2.657167572971253e+00,5.031602750885931e-01,True,True,unmasked,True,0.0101
0.0101,0.0101,0.0101,2,9.248892301687240e-01,-9.248892301687240e-01,9.537869698792533e-01,2.310651506037314e-02,2.656849361415399e+00,2.657163654721736e+00,5.031471874059815e-01,True,True,unmasked,True,0.0101
0.0102,0.0102,0.0102,1,9.241684317242133e-01,-9.241684317242133e-01,9.533413361712382e-01,2.332933191438080e-02,2.655199777245709e+00,2.655520283069481e+00,4.995054135154763e-01,True,True,unmasked,True,0.0102
0.0102,0.0102,0.0102,2,9.241684317242133e-01,-9.241684317242133e-01,9.533385255264767e-01,2.333073723676160e-02,2.655195802393768e+00,2.655516246946035e+00,4.994919725444524e-01,True,True,unmasked,True,0.0102
0.0103,0.0103,0.0103,1,9.234480748671533e-01,-9.234480748671533e-01,9.528931519299342e-01,2.355342403503279e-02,2.653547210576213e+00,2.653873927654301e+00,4.958631078845745e-01,True,True,unmasked,True,0.0103
0.0103,0.0103,0.0103,2,9.234480748671534e-01,-9.234480748671534e-01,9.528902580003131e-01,2.355487099984337e-02,2.653543117941694e+00,2.653869771309628e+00,4.958493077878674e-01,True,True,unmasked,True,0.0103
0.0104,0.0104,0.0104,1,9.227281593982883e-01,-9.227281593982883e-01,9.524451460881523e-01,2.377742695592391e-02,2.651895520418911e+00,2.652228506334577e+00,4.922332392756197e-01,True,True,unmasked,True,0.0104
0.0104,0.0104,0.0104,2,9.227281593982883e-01,-9.227281593982883e-01,9.524421672483043e-01,2.377891637584783e-02,2.651891307703198e+00,2.652224227397978e+00,4.922190741812203e-01,True,True,unmasked,True,0.0104
0.0105,0.0105,0.0105,1,9.220086851184222e-01,-9.220086851184222e-01,9.519973186090005e-01,2.400134069550000e-02,2.650244706439926e+00,2.650584018719293e+00,4.886156910261498e-01,True,True,unmasked,True,0.0105
0.0105,0.0105,0.0105,2,9.220086851184219e-01,-9.220086851184219e-01,9.519942532180006e-01,2.400287339100000e-02,2.650240371322399e+00,2.650579614796658e+00,4.886011550275263e-01,True,True,unmasked,True,0.0105
0.0106,0.0106,0.0106,1,9.212896518284165e-01,-9.212896518284165e-01,9.515496694555907e-01,2.422516527220480e-02,2.648594768305465e+00,2.648940464417552e+00,4.850103486671707e-01,True,True,unmasked,True,0.0106
0.0106,0.0106,0.0106,2,9.212896518284165e-01,-9.212896518284165e-01,9.515465158569587e-01,2.422674207152071e-02,2.648590308443509e+00,2.648935933091355e+00,4.849954358234811e-01,True,True,unmasked,True,0.0106
0.0107,0.0107,0.0107,1,9.205710593291919e-01,-9.205710593291919e-01,9.511021985910395e-01,2.444890070447991e-02,2.646945705681827e+00,2.647297843038580e+00,4.814170998612590e-01,True,True,unmasked,True,0.0107
0.0107,0.0107,0.0107,2,9.205710593291919e-01,-9.205710593291919e-01,9.510989551127471e-01,2.445052244362648e-02,2.646941118710837e+00,2.647293181867872e+00,4.814018041975606e-01,True,True,unmasked,True,0.0107
0.0108,0.0108,0.0108,1,9.198529074217298e-01,-9.198529074217298e-01,9.506549059784698e-01,2.467254701076479e-02,2.645297518235405e+00,2.645656154191729e+00,4.778358343429720e-01,True,True,unmasked,True,0.0108
0.0108,0.0108,0.0108,2,9.198529074217295e-01,-9.198529074217295e-01,9.506515709329404e-01,2.467421453352960e-02,2.645292801768785e+00,2.645651360712122e+00,4.778201498504255e-01,True,True,unmasked,True,0.0108
0.0109,0.0109,0.0109,1,9.191351959070686e-01,-9.191351959070686e-01,9.502077915810067e-01,2.489610420949681e-02,2.643650205632674e+00,2.644015397486466e+00,4.742664438614470e-01,True,True,unmasked,True,0.0109
0.0109,0.0109,0.0109,2,9.191351959070685e-01,-9.191351959070685e-01,9.502043632651236e-01,2.489781836743805e-02,2.643645357261857e+00,2.644010469210138e+00,4.742503644975343e-01,True,True,unmasked,True,0.0109
0.011,0.011,0.011,1,9.184179245863038e-01,-9.184179245863038e-01,9.497608553617773e-01,2.511957231911110e-02,2.642003767540198e+00,2.642375572532374e+00,4.707088221251186e-01,True,True,unmasked,True,0.011
0.011,0.011,0.011,2,9.184179245863038e-01,-9.184179245863038e-01,9.497573320568883e-01,2.512133397155555e-02,2.641998784834640e+00,2.642370506948056e+00,4.706923418138412e-01,True,True,unmasked,True,0.011
0.0111,0.0111,0.0111,1,9.177010932605935e-01,-9.177010932605935e-01,9.493140972839174e-01,2.534295135804078e-02,2.640358203624635e+00,2.640736678939168e+00,4.671628647484633e-01,True,True,unmasked,True,0.0111
0.0111,0.0111,0.0111,2,9.177010932605933e-01,-9.177010932605933e-01,9.493104772558361e-01,2.534476137208160e-02,2.640353084131827e+00,2.640731473512134e+00,4.671459773805456e-01,True,True,unmasked,True,0.0111
0.0112,0.0112,0.0112,1,9.169847017311527e-01,-9.169847017311527e-01,9.488675173105658e-01,2.556624134471679e-02,2.638713513552733e+00,2.639098716316681e+00,4.636284692006233e-01,True,True,unmasked,True,0.0112
0.0112,0.0112,0.0112,2,9.169847017311528e-01,-9.169847017311528e-01,9.488637988095766e-01,2.556810059521136e-02,2.638708254798202e+00,2.639093368488741e+00,4.636111686337129e-01,True,True,unmasked,True,0.0112
0.0113,0.0113,0.0113,1,9.162687497992551e-01,-9.162687497992551e-01,9.484211154048632e-01,2.578944229756789e-02,2.637069696991322e+00,2.637461684274859e+00,4.601055347558812e-01,True,True,unmasked,True,0.0113
0.0113,0.0113,0.0113,2,9.162687497992551e-01,-9.162687497992551e-01,9.484172966657278e-01,2.579135166713581e-02,2.637064296478646e+00,2.637456191464357e+00,4.600878148147498e-01,True,True,unmasked,True,0.0113
0.0114,0.0114,0.0114,1,9.155532372662339e-01,-9.155532372662339e-01,9.479748915299578e-01,2.601255423502079e-02,2.635426753607330e+00,2.635825582423781e+00,4.565939624458963e-01,True,True,unmasked,True,0.0114
0.0114,0.0114,0.0114,2,9.155532372662338e-01,-9.155532372662338e-01,9.479709707719166e-01,2.601451461404159e-02,2.635421208818133e+00,2.635819942025578e+00,4.565758169226379e-01,True,True,unmasked,True,0.0114
0.0115,0.0115,0.0115,1,9.148381639334789e-01,-9.148381639334789e-01,9.475288456489996e-01,2.623557717549999e-02,2.633784683067765e+00,2.634190410373635e+00,4.530936550135919e-01,True,True,unmasked,True,0.0115
0.0115,0.0115,0.0115,2,9.148381639334788e-01,-9.148381639334788e-01,9.475248210757772e-01,2.623758946211110e-02,2.633778991461731e+00,2.634184619759110e+00,4.530750776678141e-01,True,True,unmasked,True,0.0115
0.0116,0.0116,0.0116,1,9.141235296024417e-01,-9.141235296024417e-01,9.470829777251437e-01,2.645851113742790e-02,2.632143485039730e+00,2.632556167734737e+00,4.496045168686694e-01,True,True,unmasked,True,0.0116
0.0116,0.0116,0.0116,2,9.141235296024418e-01,-9.141235296024418e-01,9.470788475249545e-01,2.646057623752247e-02,2.632137644054608e+00,2.632550224251779e+00,4.495855014276941e-01,True,True,unmasked,True,0.0116
0.0117,0.0117,0.0117,1,9.134093340746311e-01,-9.134093340746311e-01,9.466372877215501e-01,2.668135613922479e-02,2.630503159190418e+00,2.630922854117523e+00,4.461264540446381e-01,True,True,unmasked,True,0.0117
0.0117,0.0117,0.0117,2,9.134093340746311e-01,-9.134093340746311e-01,9.466330500671003e-01,2.668347496644960e-02,2.630497166242022e+00,2.630916755090516e+00,4.461069942036883e-01,True,True,unmasked,True,0.0117
0.0118,0.0118,0.0118,1,9.126955771516142e-01,-9.126955771516142e-01,9.461917756013821e-01,2.690411219930879e-02,2.628863705187107e+00,2.629290469132548e+00,4.426593741573129e-01,True,True,unmasked,True,0.0118
0.0118,0.0118,0.0118,2,9.126955771516144e-01,-9.126955771516144e-01,9.461874286498750e-01,2.690628567506203e-02,2.628857557669331e+00,2.629284211862370e+00,4.426394635797055e-01,True,True,unmasked,True,0.0118
0.0119,0.0119,0.0119,1,9.119822586350184e-01,-9.119822586350184e-01,9.457464413278082e-01,2.712677933609590e-02,2.627225122697168e+00,2.627659012390491e+00,4.392031863647287e-01,True,True,unmasked,True,0.0119
0.0119,0.0119,0.0119,2,9.119822586350184e-01,-9.119822586350184e-01,9.457419832209499e-01,2.712900838952514e-02,2.627218817981986e+00,2.627652594154505e+00,4.391828186820648e-01,True,True,unmasked,True,0.0119
0.012,0.012,0.012,1,9.112693783265278e-01,-9.112693783265278e-01,9.453012848639996e-01,2.734935756799999e-02,2.625587411388055e+00,2.626028483502146e+00,4.357578013283828e-01,True,True,unmasked,True,0.012
0.012,0.012,0.012,2,9.112693783265277e-01,-9.112693783265277e-01,9.452967137279995e-01,2.735164313599998e-02,2.625580946825528e+00,2.626021901554191e+00,4.357369701407314e-01,True,True,unmasked,True,0.012
0.0121,0.0121,0.0121,1,9.105569360278862e-01,-9.105569360278862e-01,9.448563061731337e-01,2.757184691343278e-02,2.623950570927319e+00,2.624398882078432e+00,4.323231311757945e-01,True,True,unmasked,True,0.0121
0.0121,0.0121,0.0121,2,9.105569360278860e-01,-9.105569360278860e-01,9.448516201187120e-01,2.757418994064335e-02,2.623943943845601e+00,2.624392133648816e+00,4.323018300518776e-01,True,True,unmasked,True,0.0121
0.0122,0.0122,0.0122,1,9.098449315408978e-01,-9.098449315408978e-01,9.444115052183921e-01,2.779424739080391e-02,2.622314600982597e+00,2.622770207730392e+00,4.288990894642709e-01,True,True,unmasked,True,0.0122
0.0122,0.0122,0.0122,2,9.098449315408978e-01,-9.098449315408978e-01,9.444067023407843e-01,2.779664882960781e-02,2.622307808687946e+00,2.622763290025889e+00,4.288773119416568e-01,True,True,unmasked,True,0.0122
0.0123,0.0123,0.0123,1,9.091333646674225e-01,-9.091333646674225e-01,9.439668819629580e-01,2.801655901852080e-02,2.620679501221611e+00,2.621142460069180e+00,4.254855911458714e-01,True,True,unmasked,True,0.0123
0.0123,0.0123,0.0123,2,9.091333646674223e-01,-9.091333646674223e-01,9.439619603419163e-01,2.801901982904160e-02,2.620672540998385e+00,2.621135370273013e+00,4.254633307311436e-01,True,True,unmasked,True,0.0123
0.0124,0.0124,0.0124,1,9.084222352093801e-01,-9.084222352093801e-01,9.435224363700223e-01,2.823878181498880e-02,2.619045271312178e+00,2.619515638706079e+00,4.220825525335256e-01,True,True,unmasked,True,0.0124
