p,scenario,trial,seed,n_transmissions,sifted_bits,qber,reference_qber,difference_from_reference
0.03,single,13,3755054599,1000,493,0.02231237322515213,0.020000000000000046,0.002312373225152084
0.03,single,14,1585731569,1000,505,0.027722772277227723,0.020000000000000046,0.007722772277227678
0.03,single,15,4190161855,1000,496,0.024193548387096774,0.020000000000000046,0.004193548387096728
0.03,single,16,740441459,1000,496,0.028225806451612902,0.020000000000000046,0.008225806451612857
0.03,single,17,1921265487,1000,537,0.0186219739292365,0.020000000000000046,-0.0013780260707635453
0.03,single,18,1656985467,1000,494,0.022267206477732792,0.020000000000000046,0.0022672064777327465
0.03,single,19,2981405449,1000,511,0.03131115459882583,0.020000000000000046,0.011311154598825784
0.03,single,20,2604094537,1000,481,0.014553014553014554,0.020000000000000046,-0.005446985446985492
0.03,single,21,694011009,1000,536,0.026119402985074626,0.020000000000000046,0.00611940298507458
0.03,single,22,2515589666,1000,479,0.014613778705636743,0.020000000000000046,-0.005386221294363303
0.03,single,23,3576366089,1000,513,0.029239766081871343,0.020000000000000046,0.009239766081871298
0.03,single,24,3121066031,1000,492,0.018292682926829267,0.020000000000000046,-0.0017073170731707783
0.03,single,25,3877688330,1000,526,0.019011406844106463,0.020000000000000046,-0.0009885931558935822
0.03,single,26,504404497,1000,515,0.013592233009708738,0.020000000000000046,-0.006407766990291308
0.03,single,27,2098625074,1000,506,0.017786561264822136,0.020000000000000046,-0.0022134387351779097
0.03,single,28,927910206,1000,487,0.026694045174537988,0.020000000000000046,0.006694045174537942
0.03,single,29,35667397,1000,495,0.014141414141414142,0.020000000000000046,-0.005858585858585903
0.03,single,30,61025066,1000,498,0.02208835341365462,0.020000000000000046,0.0020883534136545735
0.03,single,31,2522034396,1000,461,0.028199566160520606,0.020000000000000046,0.00819956616052056
0.03,single,32,3532633285,1000,521,0.02111324376199616,0.020000000000000046,0.0011132437619961154
0.03,single,33,1825609563,1000,476,0.02100840336134454,0.020000000000000046,0.001008403361344494
0.03,single,34,459064542,1000,466,0.017167381974248927,0.020000000000000046,-0.0028326180257511185
0.03,single,35,454353677,1000,503,0.017892644135188866,0.020000000000000046,-0.0021073558648111793
0.03,single,36,845065070,1000,482,0.014522821576763486,0.020000000000000046,-0.00547717842323656
0.03,single,37,2510221361,1000,486,0.01440329218106996,0.020000000000000046,-0.005596707818930086
0.03,single,38,969186927,1000,485,0.01443298969072165,0.020000000000000046,-0.005567010309278395
0.03,single,39,1580130103,1000,508,0.00984251968503937,0.020000000000000046,-0.010157480314960676
0.03,single,40,2561935446,1000,487,0.02053388090349076,0.020000000000000046,0.0005338809034907133
0.03,single,41,4021910668,1000,504,0.015873015873015872,0.020000000000000046,-0.004126984126984173
0.03,single,42,3322466439,1000,518,0.02895752895752896,0.020000000000000046,0.008957528957528913
0.03,single,43,381760100,1000,514,0.013618677042801557,0.020000000000000046,-0.006381322957198489
0.03,single,44,3365250854,1000,485,0.01443298969072165,0.020000000000000046,-0.005567010309278395
0.03,single,45,2339517730,1000,531,0.011299435028248588,0.020000000000000046,-0.008700564971751458
0.03,single,46,3203096996,1000,493,0.018255578093306288,0.020000000000000046,-0.0017444219066937577
0.03,single,47,4185495245,1000,518,0.023166023166023165,0.020000000000000046,0.0031660231660231193
0.03,single,48,494953868,1000,527,0.015180265654648957,0.020000000000000046,-0.004819734345351089
0.03,single,49,4157130318,1000,512,0.013671875,0.020000000000000046,-0.0063281250000000455
0.03,single,50,4159925690,1000,519,0.025048169556840076,0.020000000000000046,0.005048169556840031
0.04,single,1,864986719,1000,475,0.018947368421052633,0.026666666666666658,-0.007719298245614025
